Source,Target,Type,Label,Weight
"Michael Georg Conrad","Marie Knorr-Schmidt","Directed","Michael Georg Conrad–Marie Knorr-Schmidt","2"
"Michael Georg Conrad","Hans Merian","Directed","Michael Georg Conrad–Hans Merian","1"
