Source,Target,Weight,Type
"Blei, Franz","Wien",10,Directed
"Blei, Franz","München",7,Directed
"Blei, Franz","Arcisstraße",4,Directed
"Blei, Franz","England",4,Directed
"Blei, Franz","Edmund-Weiß-Gasse 7",2,Directed
"Blei, Franz","Forte dei Marmi",2,Directed
"Blei, Franz","Türkenstraße [München]",1,Directed
"Blei, Franz","Frankgasse 1",1,Directed
"Blei, Franz","Oxford",1,Directed
"Blei, Franz","Hotel Savoy [Wien]",1,Directed
"Blei, Franz","Hubertusstraße",1,Directed
"Blei, Franz","Casa Vignolo",1,Directed
"Blei, Franz","Josephsplatz",1,Directed
"Blei, Franz","Tengstraße",1,Directed
"Blei, Franz","Florenz",1,Directed
"Blei, Franz","Pisa",1,Directed
"Blei, Franz","Pietrasanta",1,Directed
"Blei, Franz","Viareggio",1,Directed
"Blei, Franz","Massa",1,Directed
"Blei, Franz","Carrara",1,Directed
"Blei, Franz","Lido",1,Directed
