Source,Target,Weight,Type
"Dehmel, Richard","Wien",14,Directed
"Dehmel, Richard","Blankenese",7,Directed
"Dehmel, Richard","Berlin",4,Directed
"Dehmel, Richard","Hamburg",3,Directed
"Dehmel, Richard","I., Innere Stadt",2,Directed
"Dehmel, Richard","Frankgasse 1",2,Directed
"Dehmel, Richard","Edmund-Weiß-Gasse 7",2,Directed
"Dehmel, Richard","Brijuni",2,Directed
"Dehmel, Richard","Mahlerstraße",1,Directed
"Dehmel, Richard","Berlin-Pankow",1,Directed
"Dehmel, Richard","Café Central",1,Directed
"Dehmel, Richard","Café Griensteidl",1,Directed
"Dehmel, Richard","Parkstraße",1,Directed
"Dehmel, Richard","Köln",1,Directed
"Dehmel, Richard","IX., Alsergrund",1,Directed
"Dehmel, Richard","Schweiz",1,Directed
"Dehmel, Richard","Braunwald",1,Directed
"Dehmel, Richard","Hotel Bristol Wien",1,Directed
"Dehmel, Richard","XVIII., Währing",1,Directed
"Dehmel, Richard","Deutschland",1,Directed
"Dehmel, Richard","Fritz-Seger-Straße",1,Directed
