Source,Target,Weight,Type
"Mataja, Emilie","Wien",7,Directed
"Mataja, Emilie","Schüttelstraße 31",3,Directed
"Mataja, Emilie","IX., Alsergrund",2,Directed
"Mataja, Emilie","Frankgasse 1",2,Directed
"Mataja, Emilie","Berlin",1,Directed
"Mataja, Emilie","Deutsches Theater Berlin",1,Directed
"Mataja, Emilie","Brodzany",1,Directed
"Mataja, Emilie","Schloss Brodzany",1,Directed
"Mataja, Emilie","Komitat Bars",1,Directed
"Mataja, Emilie","Bahnhof Veľké Bielice",1,Directed
"Mataja, Emilie","Ungarn",1,Directed
"Mataja, Emilie","Mödling",1,Directed
"Mataja, Emilie","Liechtensteinische Meierei",1,Directed
"Mataja, Emilie","Fieberbrunn",1,Directed
"Mataja, Emilie","Kaltenleutgeben",1,Directed
"Mataja, Emilie","Österreichischer Ingenieur- und Architektenverein",1,Directed
"Mataja, Emilie","Czerningasse 7",1,Directed
