Source,Target,Weight,Type
"Braun, Felix","Wien",17,Directed
"Braun, Felix","Sieveringer Straße",9,Directed
"Braun, Felix","Sternwartestraße 71",7,Directed
"Braun, Felix","XVIII., Währing",6,Directed
"Braun, Felix","XIX., Döbling",5,Directed
"Braun, Felix","München",2,Directed
"Braun, Felix","Karlsruhe",2,Directed
"Braun, Felix","Elisabethstraße [München]",1,Directed
"Braun, Felix","Hotel Schottenhamel",1,Directed
"Braun, Felix","Berlin",1,Directed
"Braun, Felix","Mainz",1,Directed
"Braun, Felix","Salzburg",1,Directed
"Braun, Felix","Sievering",1,Directed
"Braun, Felix","XVI., Ottakring",1,Directed
"Braun, Felix","Badisches Staatstheater",1,Directed
"Braun, Felix","Stuttgart",1,Directed
