Source,Target,Weight,Type
"Adam, Robert","Wien",110,Directed
"Adam, Robert","Meidlinger Hauptstraße",54,Directed
"Adam, Robert","Sternwartestraße 71",52,Directed
"Adam, Robert","XII., Meidling",50,Directed
"Adam, Robert","XVIII., Währing",26,Directed
"Adam, Robert","Zistersdorf",17,Directed
"Adam, Robert","IX., Alsergrund",8,Directed
"Adam, Robert","Niederösterreich",8,Directed
"Adam, Robert","VIII., Josefstadt",8,Directed
"Adam, Robert","Volkstheater",7,Directed
"Adam, Robert","Österreich",6,Directed
"Adam, Robert","Burgtheater",5,Directed
"Adam, Robert","I., Innere Stadt",3,Directed
"Adam, Robert","München",3,Directed
"Adam, Robert","Andorf",3,Directed
"Adam, Robert","Gutenstein",3,Directed
"Adam, Robert","Kammerspiele Wien",2,Directed
"Adam, Robert","XXI., Floridsdorf",2,Directed
"Adam, Robert","Altaussee",2,Directed
"Adam, Robert","Bad Aussee",2,Directed
"Adam, Robert","Salzburg",2,Directed
"Adam, Robert","Bad Gastein",2,Directed
"Adam, Robert","Griechenland",2,Directed
"Adam, Robert","Bayern",2,Directed
"Adam, Robert","Innviertel",2,Directed
"Adam, Robert","Wels",2,Directed
"Adam, Robert","Deutschland",2,Directed
"Adam, Robert","Karlsbad",2,Directed
"Adam, Robert","Erholungsheim der Bundesbeamten",2,Directed
"Adam, Robert","XIII., Hietzing",2,Directed
