Source,Target,Weight,Type
"Plessner, Elsa","Wien",41,Directed
"Plessner, Elsa","Meran",10,Directed
"Plessner, Elsa","Bäckerstraße 1",8,Directed
"Plessner, Elsa","Hotel Meranerhof",8,Directed
"Plessner, Elsa","Berlin",7,Directed
"Plessner, Elsa","Kärntner Straße 10",6,Directed
"Plessner, Elsa","Fröschelgasse 6",5,Directed
"Plessner, Elsa","Spiegelgasse 2",4,Directed
"Plessner, Elsa","Paris",3,Directed
"Plessner, Elsa","München",3,Directed
"Plessner, Elsa","Florianigasse 44",2,Directed
"Plessner, Elsa","London",2,Directed
"Plessner, Elsa","Leipzig",2,Directed
"Plessner, Elsa","Volkstheater",2,Directed
"Plessner, Elsa","Pension Serno",2,Directed
"Plessner, Elsa","Deutschland",1,Directed
"Plessner, Elsa","Raimund-Theater",1,Directed
"Plessner, Elsa","Breslau",1,Directed
"Plessner, Elsa","Sievering",1,Directed
"Plessner, Elsa","5, rue de Maubeuge",1,Directed
"Plessner, Elsa","Café Pucher",1,Directed
"Plessner, Elsa","Café Scheidl",1,Directed
"Plessner, Elsa","Donau [Wien]",1,Directed
"Plessner, Elsa","Ungarn",1,Directed
"Plessner, Elsa","Sankt Petersburg",1,Directed
"Plessner, Elsa","Budapest",1,Directed
"Plessner, Elsa","Halle (Saale)",1,Directed
"Plessner, Elsa","Lafontainestraße 36",1,Directed
"Plessner, Elsa","Österreich",1,Directed
"Plessner, Elsa","Theresienstraße 78",1,Directed
