Source,Target,Weight,Type
"Schwarzkopf, Gustav","Wien",459,Directed
"Schwarzkopf, Gustav","I., Innere Stadt",286,Directed
"Schwarzkopf, Gustav","Tiefer Graben 23",204,Directed
"Schwarzkopf, Gustav","Tiefer Graben 17",101,Directed
"Schwarzkopf, Gustav","XVIII., Währing",48,Directed
"Schwarzkopf, Gustav","Österreich",38,Directed
"Schwarzkopf, Gustav","Bad Ischl",37,Directed
"Schwarzkopf, Gustav","Berlin",31,Directed
"Schwarzkopf, Gustav","Sternwartestraße 71",31,Directed
"Schwarzkopf, Gustav","Salzburg",27,Directed
"Schwarzkopf, Gustav","Edmund-Weiß-Gasse",24,Directed
"Schwarzkopf, Gustav","IX., Alsergrund",20,Directed
"Schwarzkopf, Gustav","Frankgasse 1",19,Directed
"Schwarzkopf, Gustav","München",19,Directed
"Schwarzkopf, Gustav","Reichenau an der Rax",16,Directed
"Schwarzkopf, Gustav","Semmering",16,Directed
"Schwarzkopf, Gustav","Baden bei Wien",15,Directed
"Schwarzkopf, Gustav","Edmund-Weiß-Gasse 7",15,Directed
"Schwarzkopf, Gustav","Venedig",13,Directed
"Schwarzkopf, Gustav","Altaussee",13,Directed
"Schwarzkopf, Gustav","Brijuni",13,Directed
"Schwarzkopf, Gustav","Bozen",12,Directed
"Schwarzkopf, Gustav","Brühl",10,Directed
"Schwarzkopf, Gustav","Südbahnhotel [Semmering]",10,Directed
"Schwarzkopf, Gustav","Innsbruck",9,Directed
"Schwarzkopf, Gustav","Hotel und Pension Rudolfshöhe (Leopold Petter)",8,Directed
"Schwarzkopf, Gustav","Volkstheater",8,Directed
"Schwarzkopf, Gustav","Schweiz",8,Directed
"Schwarzkopf, Gustav","Mödling",7,Directed
"Schwarzkopf, Gustav","Paris",7,Directed
"Schwarzkopf, Gustav","Bad Gastein",7,Directed
"Schwarzkopf, Gustav","Bad Aussee",7,Directed
"Schwarzkopf, Gustav","Sekirn",7,Directed
"Schwarzkopf, Gustav","Celerina",7,Directed
"Schwarzkopf, Gustav","Salzkammergut",7,Directed
"Schwarzkopf, Gustav","Meran",6,Directed
"Schwarzkopf, Gustav","Florenz",6,Directed
"Schwarzkopf, Gustav","Luzern",6,Directed
"Schwarzkopf, Gustav","Wörthersee",6,Directed
"Schwarzkopf, Gustav","Opatija",6,Directed
"Schwarzkopf, Gustav","Frankfurt am Main",6,Directed
"Schwarzkopf, Gustav","Partenkirchen",6,Directed
"Schwarzkopf, Gustav","Edlach",6,Directed
"Schwarzkopf, Gustav","Hinterbrühl",6,Directed
"Schwarzkopf, Gustav","Gentzgasse 110",6,Directed
"Schwarzkopf, Gustav","Burgtheater",5,Directed
"Schwarzkopf, Gustav","Kopenhagen",5,Directed
"Schwarzkopf, Gustav","Velden am Wörthersee",5,Directed
"Schwarzkopf, Gustav","Pension Pundschu",5,Directed
"Schwarzkopf, Gustav","Südtirol",5,Directed
"Schwarzkopf, Gustav","Marienbad",5,Directed
"Schwarzkopf, Gustav","Nürnberg",5,Directed
"Schwarzkopf, Gustav","Pontresina",5,Directed
"Schwarzkopf, Gustav","Rom",5,Directed
"Schwarzkopf, Gustav","Vahrn",5,Directed
"Schwarzkopf, Gustav","Welsberg-Taisten",5,Directed
"Schwarzkopf, Gustav","Wildbad Waldbrunn",5,Directed
"Schwarzkopf, Gustav","Café Kaiserhof (Inh. Johann Wortner) [Wien]",4,Directed
"Schwarzkopf, Gustav","London",4,Directed
"Schwarzkopf, Gustav","Villa Dr. Wassing",4,Directed
"Schwarzkopf, Gustav","Graz",4,Directed
"Schwarzkopf, Gustav","Italien",4,Directed
"Schwarzkopf, Gustav","Toblach",4,Directed
"Schwarzkopf, Gustav","Hamburg",4,Directed
"Schwarzkopf, Gustav","Neapel",4,Directed
"Schwarzkopf, Gustav","Palermo",4,Directed
"Schwarzkopf, Gustav","St. Gilgen",4,Directed
"Schwarzkopf, Gustav","Dänemark",4,Directed
"Schwarzkopf, Gustav","Pension Wiener Heim",4,Directed
"Schwarzkopf, Gustav","St. Moritz",4,Directed
"Schwarzkopf, Gustav","Weißenbach am Attersee",4,Directed
"Schwarzkopf, Gustav","Cresta Palace",4,Directed
"Schwarzkopf, Gustav","Dresden",3,Directed
"Schwarzkopf, Gustav","Café Arkaden",3,Directed
"Schwarzkopf, Gustav","VIII., Josefstadt",3,Directed
"Schwarzkopf, Gustav","Zum goldenen Stern",3,Directed
"Schwarzkopf, Gustav","Wohnung und Ordination Arthur Schnitzler Grillparzerstraße 7/3. Stock",3,Directed
"Schwarzkopf, Gustav","Bad Fusch",3,Directed
"Schwarzkopf, Gustav","Pörtschach am Wörthersee",3,Directed
"Schwarzkopf, Gustav","Westbahnhof",3,Directed
"Schwarzkopf, Gustav","Prater",3,Directed
"Schwarzkopf, Gustav","5, rue de Maubeuge",3,Directed
"Schwarzkopf, Gustav","Südbahnhof",3,Directed
"Schwarzkopf, Gustav","Vierwaldstättersee",3,Directed
"Schwarzkopf, Gustav","Hotel Savoy [Berlin]",3,Directed
"Schwarzkopf, Gustav","Trient",3,Directed
"Schwarzkopf, Gustav","Tiefer Graben",3,Directed
"Schwarzkopf, Gustav","Wiesbaden",3,Directed
"Schwarzkopf, Gustav","Theater in der Josefstadt",3,Directed
"Schwarzkopf, Gustav","Dubrovnik",3,Directed
"Schwarzkopf, Gustav","Schruns",3,Directed
"Schwarzkopf, Gustav","Genua",3,Directed
"Schwarzkopf, Gustav","Rodaun",3,Directed
"Schwarzkopf, Gustav","Linz",3,Directed
"Schwarzkopf, Gustav","Lugano",3,Directed
"Schwarzkopf, Gustav","Prag",3,Directed
"Schwarzkopf, Gustav","Niederlande",3,Directed
"Schwarzkopf, Gustav","Taormina",3,Directed
"Schwarzkopf, Gustav","Hochschwab",3,Directed
"Schwarzkopf, Gustav","Hotel Radetzky",3,Directed
