Source,Target,Weight,Type
"Kafka, Eduard Michael","",7,Directed
"Kafka, Eduard Michael","",4,Directed
"Kafka, Eduard Michael","",4,Directed
"Kafka, Eduard Michael","Brünn",3,Directed
"Kafka, Eduard Michael","",2,Directed
"Kafka, Eduard Michael","",2,Directed
"Kafka, Eduard Michael","",2,Directed
"Kafka, Eduard Michael","",2,Directed
"Kafka, Eduard Michael","Wipplingerstraße",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","Liechtensteinstraße [Hinterbrühl]",1,Directed
"Kafka, Eduard Michael","Stadttheater [Brünn]",1,Directed
"Kafka, Eduard Michael","Hybešova",1,Directed
"Kafka, Eduard Michael","Buchfeldgasse",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","Bad Ischl",1,Directed
"Kafka, Eduard Michael","Grillparzerstraße",1,Directed
"Kafka, Eduard Michael","Residenztheater Berlin",1,Directed
"Kafka, Eduard Michael","Auerbachs Keller",1,Directed
"Kafka, Eduard Michael","Raffaelova",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
