Source,Target,Weight,Type
"Hauptmann, Gerhart","Wien",18,Directed
"Hauptmann, Gerhart","Jagniątków",10,Directed
"Hauptmann, Gerhart","Berlin",5,Directed
"Hauptmann, Gerhart","Szklarska Poręba",3,Directed
"Hauptmann, Gerhart","Edmund-Weiß-Gasse 7",3,Directed
"Hauptmann, Gerhart","Deutschland",2,Directed
"Hauptmann, Gerhart","Frankgasse 1",2,Directed
"Hauptmann, Gerhart","Österreich",2,Directed
"Hauptmann, Gerhart","Semmering",2,Directed
"Hauptmann, Gerhart","Schlesien",2,Directed
"Hauptmann, Gerhart","Bad Ischl",1,Directed
"Hauptmann, Gerhart","Hotel und Pension Rudolfshöhe (Leopold Petter)",1,Directed
"Hauptmann, Gerhart","Insel Hiddensee",1,Directed
"Hauptmann, Gerhart","Hotel Sacher",1,Directed
"Hauptmann, Gerhart","Burgtheater",1,Directed
"Hauptmann, Gerhart","Snĕžne jámy",1,Directed
"Hauptmann, Gerhart","IX., Alsergrund",1,Directed
"Hauptmann, Gerhart","Bahn- und Dampfschiffstation",1,Directed
"Hauptmann, Gerhart","Salzburg",1,Directed
"Hauptmann, Gerhart","St. Gilgen",1,Directed
"Hauptmann, Gerhart","Hotel und Pension Lueg",1,Directed
"Hauptmann, Gerhart","Lessing-Theater",1,Directed
"Hauptmann, Gerhart","Hotel de Rome",1,Directed
"Hauptmann, Gerhart","Unter den Linden",1,Directed
"Hauptmann, Gerhart","Haus Wiesenstein",1,Directed
"Hauptmann, Gerhart","Sternwartestraße 71",1,Directed
"Hauptmann, Gerhart","XVIII., Währing",1,Directed
