Source,Target,Weight,Type
"Franzos, Karl Emil","Berlin",6,Directed
"Franzos, Karl Emil","Wien",5,Directed
"Franzos, Karl Emil","Kaiserin-Augusta-Straße 71",2,Directed
"Franzos, Karl Emil","Wohnung und Ordination Johann Schnitzler Burgring 1",1,Directed
"Franzos, Karl Emil","London",1,Directed
"Franzos, Karl Emil","Stuttgart",1,Directed
"Franzos, Karl Emil","Bösendorferstraße 7",1,Directed
"Franzos, Karl Emil","Frankgasse 1",1,Directed
"Franzos, Karl Emil","Friedrich Wilhelm-Strasse 6",1,Directed
"Franzos, Karl Emil","Berlin W",1,Directed
"Franzos, Karl Emil","IX., Alsergrund",1,Directed
