Source,Target,Weight,Type
"Conrad, Michael Georg","München",6,Directed
"Conrad, Michael Georg","",6,Directed
"Conrad, Michael Georg","",4,Directed
"Conrad, Michael Georg","Steinsdorfstraße",4,Directed
"Conrad, Michael Georg","Grillparzerstraße",2,Directed
"Conrad, Michael Georg","Edmund-Weiß-Gasse 7",2,Directed
"Conrad, Michael Georg","Kärntnerring 12/Bösendorferstraße 11",1,Directed
"Conrad, Michael Georg","Ordination Arthur Schnitzler [Bösendorferstraße 11]",1,Directed
"Conrad, Michael Georg","Innere Crimmitschauer Straße",1,Directed
"Conrad, Michael Georg","Frankgasse 1",1,Directed
"Conrad, Michael Georg","Sachsen",1,Directed
"Conrad, Michael Georg","Meerane",1,Directed
"Conrad, Michael Georg","IX., Alsergrund",1,Directed
"Conrad, Michael Georg","XII., Meidling",1,Directed
