Source,Target,Weight,Type
"Herzl, Theodor","Neue Freie Presse",39,Directed
"Herzl, Theodor","Deutsches Theater Berlin",16,Directed
"Herzl, Theodor","Burgtheater",11,Directed
"Herzl, Theodor","Lessing-Theater",10,Directed
"Herzl, Theodor","Raimund-Theater",7,Directed
"Herzl, Theodor","Berliner Theater",6,Directed
"Herzl, Theodor","Landesmuseum Burgenland",5,Directed
"Herzl, Theodor","Freie Bühne",5,Directed
"Herzl, Theodor","Volkstheater",4,Directed
"Herzl, Theodor","Carl-Theater",3,Directed
"Herzl, Theodor","S. Fischer Verlag",3,Directed
"Herzl, Theodor","Neues Theater",3,Directed
"Herzl, Theodor","Jung Wien",2,Directed
"Herzl, Theodor","Universität Wien",2,Directed
"Herzl, Theodor","Wiener Allgemeine Zeitung",2,Directed
"Herzl, Theodor","Duncker & Humblot",2,Directed
"Herzl, Theodor","Akademische Lesehalle",1,Directed
"Herzl, Theodor","Theater an der Wien",1,Directed
"Herzl, Theodor","Internationale klinische Rundschau",1,Directed
"Herzl, Theodor","Orient Express",1,Directed
"Herzl, Theodor","Neue Illustrierte Zeitung",1,Directed
"Herzl, Theodor","Kolpingwerk",1,Directed
"Herzl, Theodor","Cambridge University Library",1,Directed
"Herzl, Theodor","Neues Deutsches Theater",1,Directed
"Herzl, Theodor","Deutsch-Österreichischer Leseverein der Wiener Hochschulen",1,Directed
"Herzl, Theodor","Concordia. Journalisten- und Schriftstellerverein",1,Directed
"Herzl, Theodor","Reichstag",1,Directed
"Herzl, Theodor","Ständetheater",1,Directed
"Herzl, Theodor","Comptoir d’Escompte",1,Directed
"Herzl, Theodor","Éditions Perrin",1,Directed
