Source,Target,Weight,Type
"Plessner, Elsa","Leopold Weiss",3,Directed
"Plessner, Elsa","Deutsches Theater Berlin",3,Directed
"Plessner, Elsa","Die Zeit. Wiener Wochenschrift [Redaktion]",3,Directed
"Plessner, Elsa","Burgtheater",2,Directed
"Plessner, Elsa","Volkstheater",2,Directed
"Plessner, Elsa","S. Fischer Verlag",1,Directed
"Plessner, Elsa","Albert Langen",1,Directed
"Plessner, Elsa","Lobe-Theater",1,Directed
"Plessner, Elsa","Bazar de la Charité",1,Directed
"Plessner, Elsa","Felix Bloch Erben",1,Directed
"Plessner, Elsa","Münchner Kammerspiele",1,Directed
