Source,Target,Weight,Type
"Ehrenstein, Albert","Neue Freie Presse",6,Directed
"Ehrenstein, Albert","Österreichische Rundschau",3,Directed
"Ehrenstein, Albert","Burgtheater",2,Directed
"Ehrenstein, Albert","Erdgeist",2,Directed
"Ehrenstein, Albert","Hyperion",2,Directed
"Ehrenstein, Albert","Neue Rundschau, Neue Deutsche Rundschau, Freie Bühne",2,Directed
"Ehrenstein, Albert","Insel Verlag",2,Directed
"Ehrenstein, Albert","Franz-Grillparzer-Preis",1,Directed
"Ehrenstein, Albert","Wiener Freie Volksbühne",1,Directed
"Ehrenstein, Albert","Der Spiegel. Münchner Halbmonatsschrift",1,Directed
"Ehrenstein, Albert","S. Fischer Verlag",1,Directed
"Ehrenstein, Albert","Volkstheater",1,Directed
"Ehrenstein, Albert","Der Sturm",1,Directed
"Ehrenstein, Albert","Erich-Reiss-Verlag",1,Directed
"Ehrenstein, Albert","Egon Fleischel & Co.",1,Directed
"Ehrenstein, Albert","Albert Langen",1,Directed
"Ehrenstein, Albert","Der Merker",1,Directed
"Ehrenstein, Albert","Ministerium für Unterricht",1,Directed
"Ehrenstein, Albert","Ministerium für Inneres",1,Directed
"Ehrenstein, Albert","Wiener Verlag",1,Directed
"Ehrenstein, Albert","März",1,Directed
"Ehrenstein, Albert","Die Fackel",1,Directed
