Source,Target,Weight,Type
"Rilke, Rainer Maria","Adolf Bonz & Comp.",2,Directed
"Rilke, Rainer Maria","Die Zeit. Wiener Wochenschrift [Redaktion]",2,Directed
"Rilke, Rainer Maria","Neues Wiener Tagblatt",2,Directed
"Rilke, Rainer Maria","Intimes Theater",1,Directed
"Rilke, Rainer Maria","Georg Heinrich Meyer",1,Directed
"Rilke, Rainer Maria","Rilke Archiv",1,Directed
"Rilke, Rainer Maria","Burgtheater",1,Directed
"Rilke, Rainer Maria","Albert Langen",1,Directed
"Rilke, Rainer Maria","Residenz-Theater Berlin",1,Directed
"Rilke, Rainer Maria","Deutsches Schauspielhaus in Hamburg",1,Directed
"Rilke, Rainer Maria","Österreichische Volks-Zeitung",1,Directed
"Rilke, Rainer Maria","Steyrermühl",1,Directed
