Source,Target,Weight,Type
"Herzfeld, Marie","Hugo von Hofmannsthal",3,Directed
"Herzfeld, Marie","Anna Rotenstern-Tesi",2,Directed
"Herzfeld, Marie","Peter Rotenstern",2,Directed
"Herzfeld, Marie","Georg Brandes",1,Directed
"Herzfeld, Marie","Friedrich Düsel",1,Directed
"Herzfeld, Marie","Louise Schnitzler",1,Directed
"Herzfeld, Marie","Betty Herzfeld",1,Directed
"Herzfeld, Marie","Marie Schey",1,Directed
"Herzfeld, Marie","Alfred Spitzer",1,Directed
"Herzfeld, Marie","Karl Schönherr",1,Directed
"Herzfeld, Marie","Johann Schnitzler",1,Directed
"Herzfeld, Marie","Herman Bang",1,Directed
"Herzfeld, Marie","Sophus Michaëlis",1,Directed
"Herzfeld, Marie","Alice Barbi",1,Directed
"Herzfeld, Marie","Georg von Seybel",1,Directed
"Herzfeld, Marie","Hugo Knepler",1,Directed
"Herzfeld, Marie","Heinrich Schnitzler",1,Directed
"Herzfeld, Marie","Reinhard Urbach",1,Directed
"Herzfeld, Marie","Heinrich Zimmer",1,Directed
