Source,Target,Weight,Type
"Mell, Max","Olga Schnitzler",6,Directed
"Mell, Max","Maria Mell",5,Directed
"Mell, Max","Friedrich Wärndorfer",2,Directed
"Mell, Max","Josef Hoffmann",2,Directed
"Mell, Max","Josef Kainz",1,Directed
"Mell, Max","Franz Servaes",1,Directed
"Mell, Max","Grethe Wiesenthal",1,Directed
"Mell, Max","Koloman Moser",1,Directed
"Mell, Max","Elsa Wiesenthal",1,Directed
"Mell, Max","Berta Wiesenthal",1,Directed
"Mell, Max","Rudolf Huber-Wiesenthal",1,Directed
"Mell, Max","Paul Schlenther",1,Directed
