Source,Target,Weight,Type
"Zuckerkandl, Berta","Maurice Rémon",16,Directed
"Zuckerkandl, Berta","Paul Géraldy",13,Directed
"Zuckerkandl, Berta","Olga Schnitzler",11,Directed
"Zuckerkandl, Berta","Firmin Gémier",11,Directed
"Zuckerkandl, Berta","Sophie Clemenceau",9,Directed
"Zuckerkandl, Berta","Emma Cabire",9,Directed
"Zuckerkandl, Berta","André Antoine",8,Directed
"Zuckerkandl, Berta","Nicolas Nathan",8,Directed
"Zuckerkandl, Berta","Henri-René Lenormand",8,Directed
"Zuckerkandl, Berta","Clara Katharina Pollaczek",8,Directed
"Zuckerkandl, Berta","Alma Maria Mahler-Werfel",6,Directed
"Zuckerkandl, Berta","Guillaume Besnard",6,Directed
"Zuckerkandl, Berta","Jacques Chardonne",6,Directed
"Zuckerkandl, Berta","Suzanne Clauser",6,Directed
"Zuckerkandl, Berta","Geneviève Bianquis",6,Directed
"Zuckerkandl, Berta","Noémi Valentin",5,Directed
"Zuckerkandl, Berta","Alzir Hella",5,Directed
"Zuckerkandl, Berta","Lili Cappellini",4,Directed
"Zuckerkandl, Berta","Aurélien-Marie Lugné-Poe",3,Directed
"Zuckerkandl, Berta","Lucien Guitry",3,Directed
"Zuckerkandl, Berta","Heinrich Schnitzler",3,Directed
"Zuckerkandl, Berta","Bernard Grasset",3,Directed
"Zuckerkandl, Berta","Jean Thorel",3,Directed
"Zuckerkandl, Berta","Robert Blum",3,Directed
"Zuckerkandl, Berta","Albert Clemenceau",2,Directed
"Zuckerkandl, Berta","Stefan Zweig",2,Directed
"Zuckerkandl, Berta","Jean Coquelin",2,Directed
"Zuckerkandl, Berta","Berthold Frischauer",2,Directed
"Zuckerkandl, Berta","Henri Hertz",2,Directed
"Zuckerkandl, Berta","Robert de Flers",2,Directed
"Zuckerkandl, Berta","Gisela Hajek",2,Directed
"Zuckerkandl, Berta","Helene Schnitzler",2,Directed
"Zuckerkandl, Berta","Wilhelm Bauer",2,Directed
"Zuckerkandl, Berta","A. Lefèvre",2,Directed
"Zuckerkandl, Berta","Felix Salten",2,Directed
"Zuckerkandl, Berta","Ottilie Salten",2,Directed
"Zuckerkandl, Berta","Samuel Fischer",2,Directed
"Zuckerkandl, Berta","Hugo von Hofmannsthal",2,Directed
"Zuckerkandl, Berta","Stephan Epstein",2,Directed
"Zuckerkandl, Berta","Émile Lutz",2,Directed
"Zuckerkandl, Berta","Fritz Zuckerkandl",2,Directed
"Zuckerkandl, Berta","Geneviève Maury",2,Directed
"Zuckerkandl, Berta","Victor Barnowsky",2,Directed
"Zuckerkandl, Berta","Reichelt",2,Directed
"Zuckerkandl, Berta","Gertrude Zuckerkandl",2,Directed
"Zuckerkandl, Berta","Irénée Mauget",2,Directed
"Zuckerkandl, Berta","Georges Clemenceau",1,Directed
"Zuckerkandl, Berta","Suzanne Desprès",1,Directed
"Zuckerkandl, Berta","?? [Arzt von Berta Zuckerkandl]",1,Directed
"Zuckerkandl, Berta","Gaston Arman de Caillavet",1,Directed
"Zuckerkandl, Berta","Henri Bataille",1,Directed
"Zuckerkandl, Berta","Edmond Rostand",1,Directed
"Zuckerkandl, Berta","Louise Schnitzler",1,Directed
"Zuckerkandl, Berta","Gustav Mahler",1,Directed
"Zuckerkandl, Berta","Julius Schnitzler",1,Directed
"Zuckerkandl, Berta","?? [Hausanstellte bei Berta Zuckerkandl]",1,Directed
"Zuckerkandl, Berta","William Shakespeare",1,Directed
"Zuckerkandl, Berta","Josef Kainz",1,Directed
"Zuckerkandl, Berta","Ivan Sergeevič Turgenev",1,Directed
"Zuckerkandl, Berta","Henri de Rochefort",1,Directed
"Zuckerkandl, Berta","Maurice Vaucaire",1,Directed
"Zuckerkandl, Berta","Paul Poiret",1,Directed
"Zuckerkandl, Berta","Denise Boulet",1,Directed
"Zuckerkandl, Berta","Paul Morisse",1,Directed
"Zuckerkandl, Berta","Charles Gustave Le Bargy",1,Directed
"Zuckerkandl, Berta","P. C.",1,Directed
"Zuckerkandl, Berta","Siegfried Trebitsch",1,Directed
"Zuckerkandl, Berta","Henriette Charasson",1,Directed
"Zuckerkandl, Berta","Ernst von Dohnányi",1,Directed
"Zuckerkandl, Berta","Victor Zuckerkandl",1,Directed
"Zuckerkandl, Berta","Eugenie Bachrach",1,Directed
"Zuckerkandl, Berta","Marianne Zuckerkandl",1,Directed
"Zuckerkandl, Berta","Lew Nikolajewitsch Tolstoi",1,Directed
"Zuckerkandl, Berta","Anton Pavlovič Čechov",1,Directed
"Zuckerkandl, Berta","Hermann Kusmanek",1,Directed
"Zuckerkandl, Berta","Charles de Coster",1,Directed
"Zuckerkandl, Berta","Romain Rolland",1,Directed
"Zuckerkandl, Berta","Emil Zuckerkandl",1,Directed
"Zuckerkandl, Berta","Oscar Fried",1,Directed
"Zuckerkandl, Berta","Auguste Rodin",1,Directed
"Zuckerkandl, Berta","Eugène Carrière",1,Directed
"Zuckerkandl, Berta","Frieda Pollak",1,Directed
"Zuckerkandl, Berta","Franz Werfel",1,Directed
"Zuckerkandl, Berta","?? [Französischer Übersetzer, der Casanovas Heimfahrt übersetzen will, 1293]",1,Directed
"Zuckerkandl, Berta","Olivier Bournac",1,Directed
"Zuckerkandl, Berta","Moriz Scheyer",1,Directed
"Zuckerkandl, Berta","Wilhelm Karczag",1,Directed
"Zuckerkandl, Berta","Leopold Spachner",1,Directed
"Zuckerkandl, Berta","Bertha Kalich",1,Directed
"Zuckerkandl, Berta","Max Pallenberg",1,Directed
"Zuckerkandl, Berta","Carl Moll",1,Directed
"Zuckerkandl, Berta","Anna Sofie Moll",1,Directed
"Zuckerkandl, Berta","Fritzi Massary",1,Directed
"Zuckerkandl, Berta","Cyril Maude",1,Directed
"Zuckerkandl, Berta","Harley Granville-Barker",1,Directed
"Zuckerkandl, Berta","Charles Edwin Wheeler",1,Directed
"Zuckerkandl, Berta","Leo Greiner",1,Directed
"Zuckerkandl, Berta","Hofmann",1,Directed
"Zuckerkandl, Berta","George Sylvester Viereck",1,Directed
"Zuckerkandl, Berta","George Valentine Williams",1,Directed
