Source,Target,Weight,Type
"Dehmel, Richard","Olga Schnitzler",2,Directed
"Dehmel, Richard","Jakob Wassermann",2,Directed
"Dehmel, Richard","Richard Beer-Hofmann",1,Directed
"Dehmel, Richard","Otto Julius Bierbaum",1,Directed
"Dehmel, Richard","Max Halbe",1,Directed
"Dehmel, Richard","Hugo von Hofmannsthal",1,Directed
"Dehmel, Richard","Karl Kraus",1,Directed
"Dehmel, Richard","Detlev von Liliencron",1,Directed
"Dehmel, Richard","Johannes Schlaf",1,Directed
"Dehmel, Richard","Paul Scheerbart",1,Directed
"Dehmel, Richard","Peter Behrens",1,Directed
"Dehmel, Richard","Samuel Fischer",1,Directed
"Dehmel, Richard","Gerhart Hauptmann",1,Directed
"Dehmel, Richard","Emil Rudolf Weiß",1,Directed
"Dehmel, Richard","Max Bernstein",1,Directed
"Dehmel, Richard","Paul Schlenther",1,Directed
"Dehmel, Richard","Albert Köster",1,Directed
"Dehmel, Richard","Wilhelm Schäfer",1,Directed
"Dehmel, Richard","Martin Sturm",1,Directed
"Dehmel, Richard","Ida Dehmel",1,Directed
