Source,Target,Weight,Type
"Michaëlis, Karin","Peter Nansen",1,Directed
"Michaëlis, Karin","Eugenie Schwarzwald",1,Directed
"Michaëlis, Karin","Herdis Bergstrøm",1,Directed
"Michaëlis, Karin","Olga Schnitzler",1,Directed
"Michaëlis, Karin","Richard Beer-Hofmann",1,Directed
"Michaëlis, Karin","Hugo von Hofmannsthal",1,Directed
"Michaëlis, Karin","Leo Van-Jung",1,Directed
"Michaëlis, Karin","Felix Salten",1,Directed
"Michaëlis, Karin","Jakob Wassermann",1,Directed
"Michaëlis, Karin","Gustav Schwarzkopf",1,Directed
