Source,Target,Weight,Type
"Rilke, Rainer Maria","Clara Westhoff",7,Directed
"Rilke, Rainer Maria","Heinrich Schnitzler",3,Directed
"Rilke, Rainer Maria","Bodo Wildberg",2,Directed
"Rilke, Rainer Maria","Lou Andreas-Salomé",2,Directed
"Rilke, Rainer Maria","Alfred von Berger",2,Directed
"Rilke, Rainer Maria","Sándor Wolf",2,Directed
"Rilke, Rainer Maria","Ruth Sieber",2,Directed
"Rilke, Rainer Maria","Hermann Bahr",2,Directed
"Rilke, Rainer Maria","Isidor Singer",2,Directed
"Rilke, Rainer Maria","Marie Reinhard",1,Directed
"Rilke, Rainer Maria","Hugo von Hofmannsthal",1,Directed
"Rilke, Rainer Maria","Raphael Löwenfeld",1,Directed
"Rilke, Rainer Maria","Eduard Bacher",1,Directed
"Rilke, Rainer Maria","Moriz Benedikt",1,Directed
"Rilke, Rainer Maria","Ernst Benedikt",1,Directed
"Rilke, Rainer Maria","Paul Leppin",1,Directed
"Rilke, Rainer Maria","Otto Julius Bierbaum",1,Directed
"Rilke, Rainer Maria","Oskar Bie",1,Directed
"Rilke, Rainer Maria","Paul Marx",1,Directed
"Rilke, Rainer Maria","Jakob Wassermann",1,Directed
"Rilke, Rainer Maria","Sigmund Lautenburg",1,Directed
"Rilke, Rainer Maria","Martin Zickel",1,Directed
