Source,Target,Weight,Type
"Mamroth, Fedor","Rudolf Lothar",2,Directed
"Mamroth, Fedor","Johann Schnitzler",1,Directed
"Mamroth, Fedor","Otto Brahm",1,Directed
"Mamroth, Fedor","Paul Goldmann",1,Directed
"Mamroth, Fedor","Karl Bleibtreu",1,Directed
"Mamroth, Fedor","Wilhelm Bölsche",1,Directed
"Mamroth, Fedor","Eduard Sack",1,Directed
"Mamroth, Fedor","Hugo von Hofmannsthal",1,Directed
"Mamroth, Fedor","Lew Nikolajewitsch Tolstoi",1,Directed
"Mamroth, Fedor","Samuel Fischer",1,Directed
"Mamroth, Fedor","Edgar Pierson",1,Directed
"Mamroth, Fedor","Carl Freund",1,Directed
"Mamroth, Fedor","Salo Schottlaender",1,Directed
"Mamroth, Fedor","Wilhelm Friedrich",1,Directed
"Mamroth, Fedor","Max Jeckel",1,Directed
"Mamroth, Fedor","Marcel Prévost",1,Directed
"Mamroth, Fedor","Richard Beer-Hofmann",1,Directed
"Mamroth, Fedor","J. Schwarz",1,Directed
