Source,Target,Weight,Type
"Adam, Robert","Alexandre père Dumas",6,Directed
"Adam, Robert","Frieda Pollak",4,Directed
"Adam, Robert","Olga Schnitzler",4,Directed
"Adam, Robert","Viktor Franz Patzner",4,Directed
"Adam, Robert","Lili Cappellini",4,Directed
"Adam, Robert","Heinrich Schnitzler",3,Directed
"Adam, Robert","Maria Pollak",3,Directed
"Adam, Robert","Friedrich Rosenthal",3,Directed
"Adam, Robert","Heinrich Glücksmann",3,Directed
"Adam, Robert","Alfred Bernau",3,Directed
"Adam, Robert","Albert Steinrück",2,Directed
"Adam, Robert","Gerhard Gutherz",2,Directed
"Adam, Robert","Karl Pollak",2,Directed
"Adam, Robert","Harun ar-Raschid",1,Directed
"Adam, Robert","Julius Bittner",1,Directed
"Adam, Robert","Louise Schnitzler",1,Directed
"Adam, Robert","H. G. Wells",1,Directed
"Adam, Robert","?? [Postmeister in Zistersdorf]",1,Directed
"Adam, Robert","Hugo Thimig",1,Directed
"Adam, Robert","Althauser",1,Directed
"Adam, Robert","Charles de Coster",1,Directed
"Adam, Robert","Ricarda Huch",1,Directed
"Adam, Robert","G. Lenotre",1,Directed
"Adam, Robert","Max Kemmerich",1,Directed
"Adam, Robert","Friedrich Nietzsche",1,Directed
"Adam, Robert","Romain Rolland",1,Directed
"Adam, Robert","Peter Gast",1,Directed
"Adam, Robert","Paul von Hindenburg",1,Directed
"Adam, Robert","Stefanie Bachrach",1,Directed
"Adam, Robert","Richard Beer",1,Directed
