Source,Target,Weight,Type
"Salten, Felix","Ottilie Salten",108,Directed
"Salten, Felix","Olga Schnitzler",80,Directed
"Salten, Felix","Richard Beer-Hofmann",48,Directed
"Salten, Felix","Hugo von Hofmannsthal",34,Directed
"Salten, Felix","Heinrich Schnitzler",30,Directed
"Salten, Felix","Hermann Bahr",28,Directed
"Salten, Felix","Paul Goldmann",26,Directed
"Salten, Felix","Paul Salten",22,Directed
"Salten, Felix","Anna Katharina Rehmann",22,Directed
"Salten, Felix","Heinrich Kanner",20,Directed
"Salten, Felix","Samuel Fischer",19,Directed
"Salten, Felix","Otto Brahm",17,Directed
"Salten, Felix","Isidor Singer",16,Directed
"Salten, Felix","Frieda Pollak",15,Directed
"Salten, Felix","Adele Sandrock",13,Directed
"Salten, Felix","Jakob Wassermann",13,Directed
"Salten, Felix","Charlotte Pohl-Glas",12,Directed
"Salten, Felix","Julius von Gans-Ludassy",12,Directed
"Salten, Felix","Gustav Schwarzkopf",11,Directed
"Salten, Felix","Georg Hirschfeld",11,Directed
"Salten, Felix","Paul Schlenther",11,Directed
"Salten, Felix","Hedwig Fischer",11,Directed
"Salten, Felix","Siegfried Trebitsch",9,Directed
"Salten, Felix","Siegfried Jacobsohn",9,Directed
"Salten, Felix","Lili Cappellini",9,Directed
"Salten, Felix","Michael Emil Salzmann",8,Directed
"Salten, Felix","Marie Glümer",8,Directed
"Salten, Felix","Alfred Kerr",8,Directed
"Salten, Felix","Richard Specht",7,Directed
"Salten, Felix","Max Reinhardt",7,Directed
"Salten, Felix","Theodor Herzl",7,Directed
"Salten, Felix","Louise Schnitzler",7,Directed
"Salten, Felix","Bertha Karlsburg",6,Directed
"Salten, Felix","Philipp Salzmann",6,Directed
"Salten, Felix","Paula Beer-Hofmann",6,Directed
"Salten, Felix","Julius Szeps",6,Directed
"Salten, Felix","Marie Reinhard",6,Directed
"Salten, Felix","Max Eugen Burckhard",6,Directed
"Salten, Felix","Richard Metzl",6,Directed
"Salten, Felix","Josef Kainz",6,Directed
"Salten, Felix","Elisabeth Steinrück",6,Directed
"Salten, Felix","Emanuel Reicher",6,Directed
"Salten, Felix","Rudolf Rittner",6,Directed
"Salten, Felix","Maria Charlotte Lamberg",5,Directed
"Salten, Felix","Julius Schnitzler",5,Directed
"Salten, Felix","Caroline Kotter",5,Directed
"Salten, Felix","Wilhelmine Mitterwurzer",5,Directed
"Salten, Felix","Leo Van-Jung",5,Directed
"Salten, Felix","Julius Ferdinand Wollf",5,Directed
"Salten, Felix","Julius Bauer",4,Directed
"Salten, Felix","Johann Schnitzler",4,Directed
"Salten, Felix","Paul Horn",4,Directed
"Salten, Felix","Karl Kraus",4,Directed
"Salten, Felix","Peter Altenberg",4,Directed
"Salten, Felix","Friedrich Mitterwurzer",4,Directed
"Salten, Felix","Mirjam Horwitz",4,Directed
"Salten, Felix","Felix Speidel",4,Directed
"Salten, Felix","Margarethe Kainz",4,Directed
"Salten, Felix","Alfred von Berger",4,Directed
"Salten, Felix","Theodor Salzmann",3,Directed
"Salten, Felix","Josefine Lydia von Weisswasser",3,Directed
"Salten, Felix","Else Berger",3,Directed
"Salten, Felix","Elisabeth Kotter",3,Directed
"Salten, Felix","Anna Epstein",3,Directed
"Salten, Felix","Leopold Ferdinand Salvator Wölfling",3,Directed
"Salten, Felix","Hugo Felix",3,Directed
"Salten, Felix","Hugo Ganz",3,Directed
"Salten, Felix","Gerhart Hauptmann",3,Directed
"Salten, Felix","Gustav Mahler",3,Directed
"Salten, Felix","Elvira Leontine Hervay von Kirchberg",3,Directed
"Salten, Felix","Berta Czegka",3,Directed
"Salten, Felix","Maximilian Harden",3,Directed
"Salten, Felix","Arthur Kaufmann",3,Directed
"Salten, Felix","Peter Rotenstern",3,Directed
"Salten, Felix","Albert Bassermann",3,Directed
"Salten, Felix","Else Speidel-Haeberle",3,Directed
"Salten, Felix","Marie Salzmann",3,Directed
"Salten, Felix","Eduard Pötzl",3,Directed
"Salten, Felix","Ignaz Salzmann",2,Directed
"Salten, Felix","Cesare Lombroso",2,Directed
"Salten, Felix","Marie Brüll",2,Directed
"Salten, Felix","Karl Peter Rosner",2,Directed
"Salten, Felix","Josef Jarno",2,Directed
"Salten, Felix","Grethe Wreden",2,Directed
"Salten, Felix","Ignaz Wild",2,Directed
"Salten, Felix","Rudolf Eduard von Cuny-Pierron",2,Directed
"Salten, Felix","Franz Defregger",2,Directed
"Salten, Felix","Oskar Blumenthal",2,Directed
"Salten, Felix","Felix Dörmann",2,Directed
"Salten, Felix","Johanna Simonetta Sandrock",2,Directed
"Salten, Felix","?? [Kostfrau von Charlotte Lamberg]",2,Directed
"Salten, Felix","Alexander Zeitlin",2,Directed
"Salten, Felix","Alphonse Daudet",2,Directed
"Salten, Felix","Edmond Huot de Goncourt",2,Directed
"Salten, Felix","Max Nordau",2,Directed
"Salten, Felix","Margherita Schlesinger",2,Directed
"Salten, Felix","Emil Schlesinger",2,Directed
"Salten, Felix","Franziska Schlesinger",2,Directed
"Salten, Felix","Julian Sternberg",2,Directed
"Salten, Felix","Friedrich Hebbel",2,Directed
"Salten, Felix","Louise Metzl",2,Directed
"Salten, Felix","Elisabeth von Österreich-Ungarn",2,Directed
"Salten, Felix","?? [Totgeborener Sohn von Arthur Schnitzler und Marie Reinhard]",2,Directed
"Salten, Felix","Clara Katharina Pollaczek",2,Directed
"Salten, Felix","Georg Brandes",2,Directed
"Salten, Felix","Clemens von Franckenstein",2,Directed
"Salten, Felix","Carl Karlweis",2,Directed
"Salten, Felix","Guy de Maupassant",2,Directed
"Salten, Felix","Emerich von Bukovics",2,Directed
"Salten, Felix","Oskar Mayer",2,Directed
"Salten, Felix","Anton Bettelheim",2,Directed
"Salten, Felix","Adolf Lantz",2,Directed
"Salten, Felix","?? [Hausmeister von Felix Salten in der Kochgasse 1901]",2,Directed
"Salten, Felix","Moriz Benedikt",2,Directed
"Salten, Felix","Émile Zola",2,Directed
"Salten, Felix","Oskar Bie",2,Directed
"Salten, Felix","Eduard von Keyserling",2,Directed
"Salten, Felix","Theodor Horwitz",2,Directed
"Salten, Felix","George Bernard Shaw",2,Directed
"Salten, Felix","Emilie Mewes-Béha",2,Directed
"Salten, Felix","Karl Glossy",2,Directed
"Salten, Felix","Aura Hertwig",2,Directed
"Salten, Felix","Vasilij Ilʹič Safonov",2,Directed
"Salten, Felix","Richard Klein",2,Directed
"Salten, Felix","Hugo Haberfeld",2,Directed
"Salten, Felix","Karl Gustav Vollmoeller",2,Directed
"Salten, Felix","Hansi Niese",2,Directed
"Salten, Felix","Anna Bahr-Mildenburg",2,Directed
"Salten, Felix","Anna Loew",2,Directed
"Salten, Felix","Albert Steinrück",2,Directed
"Salten, Felix","Julie Wassermann",2,Directed
"Salten, Felix","Herbert Ginsberg",2,Directed
"Salten, Felix","Julius Elias",2,Directed
"Salten, Felix","Dora Erl",2,Directed
"Salten, Felix","W. Fred",2,Directed
"Salten, Felix","Moritz Heimann",2,Directed
"Salten, Felix","Gustav Harpner",2,Directed
"Salten, Felix","Sigmund Lautenburg",2,Directed
"Salten, Felix","André Rivoire",2,Directed
"Salten, Felix","Hedwig Bleibtreu",2,Directed
"Salten, Felix","Johanna Sophie Wollf",2,Directed
"Salten, Felix","Richard Kralik",2,Directed
"Salten, Felix","Oscar Wettstein",2,Directed
"Salten, Felix","Amanda von Zsolnay",2,Directed
"Salten, Felix","Paula Makay",1,Directed
"Salten, Felix","Geza Sós",1,Directed
"Salten, Felix","?? [Bergdirektor]",1,Directed
"Salten, Felix","?? [Ingenieur]",1,Directed
"Salten, Felix","C.",1,Directed
"Salten, Felix","Eduard Michael Kafka",1,Directed
"Salten, Felix","Max L.",1,Directed
"Salten, Felix","Max Henze",1,Directed
"Salten, Felix","Stefan George",1,Directed
"Salten, Felix","?? [Partnerin von Felix Salten, Ende März 1892]",1,Directed
"Salten, Felix","Leopold Weiss",1,Directed
"Salten, Felix","Julie Laska",1,Directed
"Salten, Felix","?? [Hausmeister von Kärntnerring 12/Bösendorferstraße 11]",1,Directed
"Salten, Felix","?? [Hausmeisterin von Kärntnerring 12/Bösendorferstraße 11]",1,Directed
"Salten, Felix","Ignaz Brüll",1,Directed
"Salten, Felix","Carl von Torresani-Lanzenfeld",1,Directed
"Salten, Felix","Christoph Kolumbus",1,Directed
"Salten, Felix","Amalie Joachim",1,Directed
"Salten, Felix","Marie Pichler",1,Directed
"Salten, Felix","Richard von Krafft-Ebing",1,Directed
"Salten, Felix","Johannes Brahms",1,Directed
"Salten, Felix","Emil Höfer",1,Directed
"Salten, Felix","Bertha Flegmann",1,Directed
"Salten, Felix","Marie Griebl",1,Directed
"Salten, Felix","Franz von Aichelburg-Labia",1,Directed
"Salten, Felix","Karl Dülberg",1,Directed
"Salten, Felix","Emil Schwarzkopf",1,Directed
"Salten, Felix","Max Schwarzkopf",1,Directed
"Salten, Felix","Rudolf Schwarzkopf",1,Directed
"Salten, Felix","Josef Putzenbacher",1,Directed
"Salten, Felix","Antonie Cuny-Pierron",1,Directed
"Salten, Felix","Gisela Fischer",1,Directed
"Salten, Felix","Hermine von Schaffgotsch",1,Directed
"Salten, Felix","Richard Mandl",1,Directed
"Salten, Felix","Jens Peter Jacobsen",1,Directed
"Salten, Felix","W. Bogdanovits",1,Directed
"Salten, Felix","Vladimir Galaktionovič Korolenko",1,Directed
"Salten, Felix","Heinrich Kadelburg",1,Directed
"Salten, Felix","Bertha Hausner",1,Directed
"Salten, Felix","Karl Morré",1,Directed
"Salten, Felix","August Strindberg",1,Directed
"Salten, Felix","Hans Kurella",1,Directed
"Salten, Felix","Guglielmo Ferrero",1,Directed
"Salten, Felix","A. Courth",1,Directed
"Salten, Felix","Hilda von Mitis",1,Directed
"Salten, Felix","Ferdinand von Holzinger",1,Directed
"Salten, Felix","Maria Pia Mitis",1,Directed
"Salten, Felix","Maximilian von Mitis",1,Directed
"Salten, Felix","Laura Marholm",1,Directed
"Salten, Felix","Reisner",1,Directed
"Salten, Felix","Adele Reisner",1,Directed
"Salten, Felix","M. J. Mayer",1,Directed
"Salten, Felix","Christian Sandrock",1,Directed
"Salten, Felix","Theodor Zasche",1,Directed
"Salten, Felix","Alexander Wilhelm Neuman",1,Directed
"Salten, Felix","Moriz Rosenthal",1,Directed
"Salten, Felix","Hans Schnitzler",1,Directed
"Salten, Felix","Helene Schnitzler",1,Directed
"Salten, Felix","Siegfried Bing",1,Directed
"Salten, Felix","Emma Fr.",1,Directed
"Salten, Felix","Franz Irresberger",1,Directed
"Salten, Felix","Lou Andreas-Salomé",1,Directed
"Salten, Felix","Vincent van Gogh",1,Directed
"Salten, Felix","Giuseppe Giacosa",1,Directed
"Salten, Felix","Ludmilla Karplus",1,Directed
"Salten, Felix","Siegmund Karplus",1,Directed
"Salten, Felix","Paulus",1,Directed
"Salten, Felix","Eugen Gura",1,Directed
"Salten, Felix","Rolf von Brockdorff",1,Directed
"Salten, Felix","Rudolf Strauss",1,Directed
"Salten, Felix","Sigmund Hahn",1,Directed
"Salten, Felix","Fritz Mauthner",1,Directed
"Salten, Felix","Rudolf Lothar",1,Directed
"Salten, Felix","Paul von Schönthan-Pernwald",1,Directed
"Salten, Felix","Felix Philippi",1,Directed
"Salten, Felix","Heinrich von Kleist",1,Directed
"Salten, Felix","Victorien Sardou",1,Directed
"Salten, Felix","Josef Kaufmann",1,Directed
