Source,Target,Weight,Type
"Rolland, Romain","Stefan Zweig",2,Directed
"Rolland, Romain","Lew Nikolajewitsch Tolstoi",1,Directed
"Rolland, Romain","Maurice Maeterlinck",1,Directed
"Rolland, Romain","Anatole France",1,Directed
"Rolland, Romain","Gerhart Hauptmann",1,Directed
"Rolland, Romain","William Shakespeare",1,Directed
"Rolland, Romain","Isabella Vengerova",1,Directed
"Rolland, Romain","Alice Moller",1,Directed
"Rolland, Romain","?? [Journalist, der fiktives russisches Interview verantwortet]",1,Directed
"Rolland, Romain","R. Santo",1,Directed
"Rolland, Romain","Paul Seippel",1,Directed
