Source,Target,Weight,Type
"Herzl, Theodor","Friedrich Schik",22,Directed
"Herzl, Theodor","Oskar Blumenthal",21,Directed
"Herzl, Theodor","Adam Müller-Guttenbrunn",15,Directed
"Herzl, Theodor","Leon Kellner",12,Directed
"Herzl, Theodor","Otto Brahm",12,Directed
"Herzl, Theodor","Julie Herzl",10,Directed
"Herzl, Theodor","Samuel Fischer",8,Directed
"Herzl, Theodor","Paul Goldmann",7,Directed
"Herzl, Theodor","Olga Schnitzler",6,Directed
"Herzl, Theodor","Jakob Herzl",5,Directed
"Herzl, Theodor","Louise Schnitzler",5,Directed
"Herzl, Theodor","Johann Schnitzler",5,Directed
"Herzl, Theodor","Margarethe Neumann",5,Directed
"Herzl, Theodor","Heinrich Schnitzler",5,Directed
"Herzl, Theodor","Paul Marx",5,Directed
"Herzl, Theodor","?? [Schreibkraft für Arthur Schnitzler]",5,Directed
"Herzl, Theodor","Heinrich Teweles",5,Directed
"Herzl, Theodor","Jeanette Herzl",4,Directed
"Herzl, Theodor","Hermann Menkes",4,Directed
"Herzl, Theodor","Hugo von Hofmannsthal",4,Directed
"Herzl, Theodor","Pauline Hüft",4,Directed
"Herzl, Theodor","Hermann Bahr",4,Directed
"Herzl, Theodor","Julius Baumgarten",4,Directed
"Herzl, Theodor","Julius Schnitzler",3,Directed
"Herzl, Theodor","Hans Herzl",3,Directed
"Herzl, Theodor","Paul Schlenther",3,Directed
"Herzl, Theodor","Friedrich Gustav Triesch",2,Directed
"Herzl, Theodor","Ludwig Barnay",2,Directed
"Herzl, Theodor","Max Nordau",2,Directed
"Herzl, Theodor","Emerich von Bukovics",2,Directed
