Source,Target,Weight,Type
"Mann, Thomas","Katia Mann",5,Directed
"Mann, Thomas","Olga Schnitzler",3,Directed
"Mann, Thomas","Heinrich Mann",2,Directed
"Mann, Thomas","Scofield Thayer",2,Directed
"Mann, Thomas","Heinrich Schnitzler",2,Directed
"Mann, Thomas","Lili Cappellini",2,Directed
"Mann, Thomas","Samuel Fischer",1,Directed
"Mann, Thomas","Jakob Wassermann",1,Directed
"Mann, Thomas","Tilla Durieux",1,Directed
"Mann, Thomas","Louise Schnitzler",1,Directed
"Mann, Thomas","Albert Steinrück",1,Directed
"Mann, Thomas","Friedrich Basil",1,Directed
"Mann, Thomas","Alfred Kerr",1,Directed
"Mann, Thomas","Molière",1,Directed
"Mann, Thomas","Thomas Seltzer",1,Directed
"Mann, Thomas","Felix Salten",1,Directed
"Mann, Thomas","Frieda Pollak",1,Directed
"Mann, Thomas","Giacomo Girolamo Casanova",1,Directed
"Mann, Thomas","Hugo Thimig",1,Directed
"Mann, Thomas","Franz Goldstein",1,Directed
