Source,Target,Weight,Type
"Sosnosky, Theodor von","Hugo von Hofmannsthal",2,Directed
"Sosnosky, Theodor von","Gustav Schwarzkopf",2,Directed
"Sosnosky, Theodor von","Theodor Körner",1,Directed
"Sosnosky, Theodor von","Stefan George",1,Directed
"Sosnosky, Theodor von","Nikolaus Lenau",1,Directed
"Sosnosky, Theodor von","Hermann Ferdinand Freiligrath",1,Directed
"Sosnosky, Theodor von","Carl von Cotta",1,Directed
"Sosnosky, Theodor von","Adolf Kröner",1,Directed
"Sosnosky, Theodor von","Robert Kröner",1,Directed
"Sosnosky, Theodor von","Giovanni Boccaccio",1,Directed
"Sosnosky, Theodor von","Marguerite de Navarre",1,Directed
"Sosnosky, Theodor von","Alexander von Weismayr",1,Directed
"Sosnosky, Theodor von","Albert Langen",1,Directed
"Sosnosky, Theodor von","Johann Seidl",1,Directed
"Sosnosky, Theodor von","Marcel Prévost",1,Directed
"Sosnosky, Theodor von","Hermann Bahr",1,Directed
