Source,Target,Weight,Type
"Holz, Arno","Hermann Bahr",1,Directed
"Holz, Arno","Peter Behrens",1,Directed
"Holz, Arno","Georg Brandes",1,Directed
"Holz, Arno","Richard Dehmel",1,Directed
"Holz, Arno","Ludwig Fulda",1,Directed
"Holz, Arno","Maximilian Harden",1,Directed
"Holz, Arno","Georg Hirth",1,Directed
"Holz, Arno","Georg von Hülsen-Haeseler",1,Directed
"Holz, Arno","Max Liebermann",1,Directed
"Holz, Arno","Paul Lindau",1,Directed
"Holz, Arno","Ernst Mach",1,Directed
"Holz, Arno","Heinrich Mann",1,Directed
"Holz, Arno","Thomas Mann",1,Directed
"Holz, Arno","Franz Servaes",1,Directed
"Holz, Arno","Hermann Sudermann",1,Directed
"Holz, Arno","Siegfried Wagner",1,Directed
"Holz, Arno","Joachim von Gans-Putlitz",1,Directed
"Holz, Arno","Alfred Lichtwark",1,Directed
"Holz, Arno","Wilhelm Ostwald",1,Directed
"Holz, Arno","Hans Vogeler",1,Directed
"Holz, Arno","Hans Baluschek",1,Directed
"Holz, Arno","Josef Collin",1,Directed
"Holz, Arno","Cornelius Gurlitt",1,Directed
"Holz, Arno","Otto Eduard Lessing",1,Directed
"Holz, Arno","Kurt von Mutzenbecher",1,Directed
"Holz, Arno","Franz Muncker",1,Directed
"Holz, Arno","Hermann Muthesius",1,Directed
"Holz, Arno","Georg Reicke",1,Directed
"Holz, Arno","Henry Thode",1,Directed
"Holz, Arno","Ferdinand Vetter",1,Directed
"Holz, Arno","Eugen Wolff",1,Directed
"Holz, Arno","Hugo Heller",1,Directed
