Source,Target,Weight,Type
"Kafka, Eduard Michael","",3,Directed
"Kafka, Eduard Michael","",2,Directed
"Kafka, Eduard Michael","Gilbert Otto Neumann-Hofer",2,Directed
"Kafka, Eduard Michael","Josef Jarno",2,Directed
"Kafka, Eduard Michael","",2,Directed
"Kafka, Eduard Michael","Jaques Joachim",1,Directed
"Kafka, Eduard Michael","Adolf Baumann",1,Directed
"Kafka, Eduard Michael","Ferdinand von Saar",1,Directed
"Kafka, Eduard Michael","Julius Schnitzler",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","August Strindberg",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","Angelo Neumann",1,Directed
"Kafka, Eduard Michael","Josef Simon",1,Directed
"Kafka, Eduard Michael","Johann Strauss",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
"Kafka, Eduard Michael","",1,Directed
