Source,Target,Weight,Type
"Zweig, Stefan","Olga Schnitzler",41,Directed
"Zweig, Stefan","Romain Rolland",17,Directed
"Zweig, Stefan","Heinrich Schnitzler",8,Directed
"Zweig, Stefan","Samuel Fischer",8,Directed
"Zweig, Stefan","Jakob Wassermann",7,Directed
"Zweig, Stefan","Lili Cappellini",7,Directed
"Zweig, Stefan","Gerhart Hauptmann",7,Directed
"Zweig, Stefan","Friderike Maria Zweig",7,Directed
"Zweig, Stefan","Berta Zuckerkandl",7,Directed
"Zweig, Stefan","Paul Morisse",5,Directed
"Zweig, Stefan","Hermann Bahr",5,Directed
"Zweig, Stefan","Richard Rosenbaum",5,Directed
"Zweig, Stefan","Raoul Auernheimer",4,Directed
"Zweig, Stefan","Johann Wolfgang von Goethe",4,Directed
"Zweig, Stefan","Émile Verhaeren",3,Directed
"Zweig, Stefan","Maurice Maeterlinck",3,Directed
"Zweig, Stefan","Jakob von Winternitz",3,Directed
"Zweig, Stefan","Lew Nikolajewitsch Tolstoi",3,Directed
"Zweig, Stefan","Franz Werfel",3,Directed
"Zweig, Stefan","Marceline Desbordes-Valmore",3,Directed
"Zweig, Stefan","Julio Álvarez del Vayo",3,Directed
"Zweig, Stefan","Honoré de Balzac",2,Directed
"Zweig, Stefan","Alfred Kerr",2,Directed
"Zweig, Stefan","Théophile Gautier",2,Directed
"Zweig, Stefan","Friedrich Hebbel",2,Directed
"Zweig, Stefan","Hermann Bahr",2,Directed
"Zweig, Stefan","André Antoine",2,Directed
"Zweig, Stefan","Maurice Rémon",2,Directed
"Zweig, Stefan","Henriette Charasson",2,Directed
"Zweig, Stefan","Fjodor Mihajlovič Dostojevskij",2,Directed
"Zweig, Stefan","George Bernard Shaw",2,Directed
"Zweig, Stefan","Franz Karl Ginzkey",2,Directed
"Zweig, Stefan","William Shakespeare",2,Directed
"Zweig, Stefan","Anatole France",2,Directed
"Zweig, Stefan","Eugen Deimel",2,Directed
"Zweig, Stefan","Detlev von Liliencron",2,Directed
"Zweig, Stefan","Gustinus Ambrosi",2,Directed
"Zweig, Stefan","Hugo Thimig",2,Directed
"Zweig, Stefan","Arnold Rosé",2,Directed
"Zweig, Stefan","Bruno Walter",2,Directed
"Zweig, Stefan","Thomas Seltzer",2,Directed
"Zweig, Stefan","Eden Paul",2,Directed
"Zweig, Stefan","Cedar Paul",2,Directed
"Zweig, Stefan","Hugo von Hofmannsthal",2,Directed
"Zweig, Stefan","Max Krell",2,Directed
"Zweig, Stefan","Elisabeth Steinrück",2,Directed
"Zweig, Stefan","Emil Hirsch",2,Directed
"Zweig, Stefan","Clara Katharina Pollaczek",2,Directed
"Zweig, Stefan","Richard Specht",2,Directed
"Zweig, Stefan","Maxim Gorkij",2,Directed
"Zweig, Stefan","Alexander Roda Roda",2,Directed
"Zweig, Stefan","Franz August Carl Maria Reisch",1,Directed
"Zweig, Stefan","Lothar Brieger",1,Directed
"Zweig, Stefan","Emil Reich",1,Directed
"Zweig, Stefan","Julie Wassermann",1,Directed
"Zweig, Stefan","Siegfried Jacobsohn",1,Directed
"Zweig, Stefan","Monty Jacobs",1,Directed
"Zweig, Stefan","Rudolf Herzog",1,Directed
"Zweig, Stefan","Anton Kippenberg",1,Directed
"Zweig, Stefan","Johann Peter Eckermann",1,Directed
"Zweig, Stefan","Théodore de Wyzewa",1,Directed
"Zweig, Stefan","Stanisław Rzewuski",1,Directed
"Zweig, Stefan","Émile Bergerat",1,Directed
"Zweig, Stefan","Judith Gautier",1,Directed
"Zweig, Stefan","Heinrich von Kleist",1,Directed
"Zweig, Stefan","Richard Dehmel",1,Directed
"Zweig, Stefan","Carl Hagemann",1,Directed
"Zweig, Stefan","Richard Beer-Hofmann",1,Directed
"Zweig, Stefan","Felix Salten",1,Directed
"Zweig, Stefan","Eugenie Bachrach",1,Directed
"Zweig, Stefan","Max Grünfeld",1,Directed
"Zweig, Stefan","Jesus",1,Directed
"Zweig, Stefan","Sacha Guitry",1,Directed
"Zweig, Stefan","Julius Schnitzler",1,Directed
"Zweig, Stefan","Hugo Heller",1,Directed
"Zweig, Stefan","Adolf Weisse",1,Directed
"Zweig, Stefan","J. V.",1,Directed
"Zweig, Stefan","Erwin August Pendl",1,Directed
"Zweig, Stefan","Fritz von Unruh",1,Directed
"Zweig, Stefan","Kory Elisabeth Rosenbaum",1,Directed
"Zweig, Stefan","Ludo Moritz Hartmann",1,Directed
"Zweig, Stefan","Carl Brockhausen",1,Directed
"Zweig, Stefan","Rudolf Hans Bartsch",1,Directed
"Zweig, Stefan","Alfred von Winterstein",1,Directed
"Zweig, Stefan","Felix Adolf von Winternitz",1,Directed
"Zweig, Stefan","Alice Moller",1,Directed
"Zweig, Stefan","Isabella Vengerova",1,Directed
"Zweig, Stefan","Franz Peter Schubert",1,Directed
"Zweig, Stefan","Robert Schumann",1,Directed
"Zweig, Stefan","Paul Seippel",1,Directed
"Zweig, Stefan","Richard Bloch",1,Directed
"Zweig, Stefan","Paul Amann",1,Directed
"Zweig, Stefan","Alberto Stringa",1,Directed
"Zweig, Stefan","Paul Block",1,Directed
"Zweig, Stefan","Karl I. von Österreich-Ungarn",1,Directed
"Zweig, Stefan","Gustav Mahler",1,Directed
"Zweig, Stefan","Eduard Bacher",1,Directed
"Zweig, Stefan","Moriz Benedikt",1,Directed
"Zweig, Stefan","Ernst Benedikt",1,Directed
"Zweig, Stefan","Albert Bassermann",1,Directed
