Source,Target,Weight,Type
"Blumenthal, Oskar","Emanuel Reicher",2,Directed
"Blumenthal, Oskar","Friedrich Mitterwurzer",2,Directed
"Blumenthal, Oskar","Eleonora Duse",1,Directed
"Blumenthal, Oskar","Gerhard Wiese",1,Directed
"Blumenthal, Oskar","Hermann Vallentin",1,Directed
"Blumenthal, Oskar","Louise Dumont",1,Directed
"Blumenthal, Oskar","Alfred Halm",1,Directed
"Blumenthal, Oskar","Marie Elsinger",1,Directed
"Blumenthal, Oskar","Adolf Klein",1,Directed
"Blumenthal, Oskar","Willy Rohland",1,Directed
"Blumenthal, Oskar","Paula Carlsen",1,Directed
"Blumenthal, Oskar","Meta Illing",1,Directed
"Blumenthal, Oskar","Mathieu Pfeil",1,Directed
"Blumenthal, Oskar","Albert Ullrich",1,Directed
"Blumenthal, Oskar","Jenny Groß",1,Directed
"Blumenthal, Oskar","Meta Jaeger",1,Directed
"Blumenthal, Oskar","Paula Wirth",1,Directed
"Blumenthal, Oskar","Sofie Pagay",1,Directed
"Blumenthal, Oskar","Franz Guthery",1,Directed
"Blumenthal, Oskar","Franz Julius Schönfeld",1,Directed
"Blumenthal, Oskar","Emanuel Stockhausen",1,Directed
"Blumenthal, Oskar","Carl Waldow",1,Directed
"Blumenthal, Oskar","Georg Engels",1,Directed
"Blumenthal, Oskar","Erwin Raupp",1,Directed
