Source,Target,Weight,Type
"Beer-Hofmann, Richard","Paula Beer-Hofmann",150,Directed
"Beer-Hofmann, Richard","Olga Schnitzler",142,Directed
"Beer-Hofmann, Richard","Hugo von Hofmannsthal",140,Directed
"Beer-Hofmann, Richard","Paul Goldmann",75,Directed
"Beer-Hofmann, Richard","Felix Salten",62,Directed
"Beer-Hofmann, Richard","Mirjam Beer-Hofmann",53,Directed
"Beer-Hofmann, Richard","Gustav Schwarzkopf",48,Directed
"Beer-Hofmann, Richard","Naëmah Beer-Hofmann",38,Directed
"Beer-Hofmann, Richard","Hermann Bahr",37,Directed
"Beer-Hofmann, Richard","Gabriel Beer-Hofmann",33,Directed
"Beer-Hofmann, Richard","Heinrich Schnitzler",25,Directed
"Beer-Hofmann, Richard","Louise Schnitzler",23,Directed
"Beer-Hofmann, Richard","Leo Van-Jung",20,Directed
"Beer-Hofmann, Richard","Otto Brahm",20,Directed
"Beer-Hofmann, Richard","Arthur Kaufmann",16,Directed
"Beer-Hofmann, Richard","Lili Cappellini",16,Directed
"Beer-Hofmann, Richard","Max Reinhardt",15,Directed
"Beer-Hofmann, Richard","Georg Hirschfeld",14,Directed
"Beer-Hofmann, Richard","Elisabeth Steinrück",14,Directed
"Beer-Hofmann, Richard","Friedrich Michael Fels",13,Directed
"Beer-Hofmann, Richard","Adele Sandrock",13,Directed
"Beer-Hofmann, Richard","Johann Schnitzler",12,Directed
"Beer-Hofmann, Richard","Hermann Beer",12,Directed
"Beer-Hofmann, Richard","Max Eugen Burckhard",12,Directed
"Beer-Hofmann, Richard","Alfred Kerr",12,Directed
"Beer-Hofmann, Richard","Paul Horn",11,Directed
"Beer-Hofmann, Richard","Lou Andreas-Salomé",11,Directed
"Beer-Hofmann, Richard","Samuel Fischer",11,Directed
"Beer-Hofmann, Richard","Bertha Flegmann",10,Directed
"Beer-Hofmann, Richard","Josef Jarno",10,Directed
"Beer-Hofmann, Richard","Gertrude von Hofmannsthal",10,Directed
"Beer-Hofmann, Richard","Karl Kraus",9,Directed
"Beer-Hofmann, Richard","Julius Schnitzler",9,Directed
"Beer-Hofmann, Richard","Marie Reinhard",9,Directed
"Beer-Hofmann, Richard","Oskar Mayer",9,Directed
"Beer-Hofmann, Richard","Jakob Wassermann",9,Directed
"Beer-Hofmann, Richard","?? [Schreibkraft für Arthur Schnitzler]",8,Directed
"Beer-Hofmann, Richard","Georg Brandes",8,Directed
"Beer-Hofmann, Richard","Leopold von Andrian-Werburg",8,Directed
"Beer-Hofmann, Richard","Paul Schlenther",8,Directed
"Beer-Hofmann, Richard","Robert Hirschfeld",6,Directed
"Beer-Hofmann, Richard","Isabella Vengerova",6,Directed
"Beer-Hofmann, Richard","Felix Dörmann",5,Directed
"Beer-Hofmann, Richard","Julius Bauer",5,Directed
"Beer-Hofmann, Richard","Helene Schnitzler",5,Directed
"Beer-Hofmann, Richard","Peter Altenberg",5,Directed
"Beer-Hofmann, Richard","Leopold Petter",5,Directed
"Beer-Hofmann, Richard","Richard Rosenbaum",5,Directed
"Beer-Hofmann, Richard","Ottilie Salten",5,Directed
"Beer-Hofmann, Richard","Oskar Blumenthal",4,Directed
"Beer-Hofmann, Richard","Richard Specht",4,Directed
"Beer-Hofmann, Richard","Markus Hajek",4,Directed
"Beer-Hofmann, Richard","Grethe Wreden",4,Directed
"Beer-Hofmann, Richard","Carl Freund",4,Directed
"Beer-Hofmann, Richard","Fedor Mamroth",4,Directed
"Beer-Hofmann, Richard","Victor Léon",4,Directed
"Beer-Hofmann, Richard","Leo Ebermann",4,Directed
"Beer-Hofmann, Richard","Hermann Sudermann",4,Directed
"Beer-Hofmann, Richard","Alois Hofmann",4,Directed
"Beer-Hofmann, Richard","Gabor Nobl",4,Directed
"Beer-Hofmann, Richard","Josef Kainz",4,Directed
"Beer-Hofmann, Richard","Leo Feld",4,Directed
"Beer-Hofmann, Richard","Rosa Freudenthal",4,Directed
"Beer-Hofmann, Richard","Andrea Mantegna",4,Directed
"Beer-Hofmann, Richard","Alfred von Berger",4,Directed
"Beer-Hofmann, Richard","Ernst von Dohnányi",4,Directed
"Beer-Hofmann, Richard","Frieda Pollak",4,Directed
"Beer-Hofmann, Richard","Emil Wolf",3,Directed
"Beer-Hofmann, Richard","Eduard Michael Kafka",3,Directed
"Beer-Hofmann, Richard","Heinrich von Korff",3,Directed
"Beer-Hofmann, Richard","Alexander Singer",3,Directed
"Beer-Hofmann, Richard","Emil Löbl",3,Directed
"Beer-Hofmann, Richard","Gisela Hajek",3,Directed
"Beer-Hofmann, Richard","Markus Benedict",3,Directed
"Beer-Hofmann, Richard","Hermine von Schaffgotsch",3,Directed
"Beer-Hofmann, Richard","Theodor Herzl",3,Directed
"Beer-Hofmann, Richard","Julius von Gans-Ludassy",3,Directed
"Beer-Hofmann, Richard","Christine Schönberger",3,Directed
"Beer-Hofmann, Richard","Theodor Zasche",3,Directed
"Beer-Hofmann, Richard","Friedrich Mitterwurzer",3,Directed
"Beer-Hofmann, Richard","Adolf von Sonnenthal",3,Directed
"Beer-Hofmann, Richard","Alfred Gold",3,Directed
"Beer-Hofmann, Richard","Ludwig Speidel",3,Directed
"Beer-Hofmann, Richard","Heinrich Laube",3,Directed
"Beer-Hofmann, Richard","Agnes Sorma",3,Directed
"Beer-Hofmann, Richard","Alexander Engel",3,Directed
"Beer-Hofmann, Richard","Agnes Beer",3,Directed
"Beer-Hofmann, Richard","Leopold Kramer",3,Directed
"Beer-Hofmann, Richard","Elly Petersen",3,Directed
"Beer-Hofmann, Richard","Sandro Botticelli",3,Directed
"Beer-Hofmann, Richard","Rembrandt van Rijn",3,Directed
"Beer-Hofmann, Richard","Albert Steinrück",3,Directed
"Beer-Hofmann, Richard","Siegfried Trebitsch",3,Directed
"Beer-Hofmann, Richard","Anna Reiter",3,Directed
"Beer-Hofmann, Richard","Hugo Schmidl",3,Directed
"Beer-Hofmann, Richard","Richard von Krafft-Ebing",2,Directed
"Beer-Hofmann, Richard","Emanuel Reicher",2,Directed
"Beer-Hofmann, Richard","Detlev von Liliencron",2,Directed
"Beer-Hofmann, Richard","Julius Meixner",2,Directed
"Beer-Hofmann, Richard","Carl von Torresani-Lanzenfeld",2,Directed
