Source,Target,Weight,Type
"Freud, Sigmund","Heinrich Schnitzler",6,Directed
"Freud, Sigmund","Peter Michael Braunwarth",4,Directed
"Freud, Sigmund","Reinhard Urbach",4,Directed
"Freud, Sigmund","Werner Welzig",4,Directed
"Freud, Sigmund","Richard Miklin",4,Directed
"Freud, Sigmund","Konstanze Fliedl",4,Directed
"Freud, Sigmund","Walter Ruprechter",4,Directed
"Freud, Sigmund","Susanne Pertlik",4,Directed
"Freud, Sigmund","Martha Freud",2,Directed
"Freud, Sigmund","Lili Cappellini",2,Directed
"Freud, Sigmund","Johann Schnitzler",1,Directed
"Freud, Sigmund","Béla Weiss",1,Directed
"Freud, Sigmund","Anna Freud",1,Directed
"Freud, Sigmund","Thomas Mann",1,Directed
"Freud, Sigmund","Ludwig Anzengruber",1,Directed
"Freud, Sigmund","Max Eitingon",1,Directed
