Source,CorrID,Target,PlaceID,Overallcount,Type,Label,Weight
"Georg Brandes","10992","Gran Canaria","1098","2","Directed","Georg Brandes–Gran Canaria","2"
"Georg Brandes","10992","Residenzhotel","1106","5","Directed","Georg Brandes–Residenzhotel","2"
"Georg Brandes","10992","Kommunehospitalet","1109","3","Directed","Georg Brandes–Kommunehospitalet","2"
"Georg Brandes","10992","Schlesien","1122","5","Directed","Georg Brandes–Schlesien","2"
"Georg Brandes","10992","Schloss Strzebowitz","1123","2","Directed","Georg Brandes–Schloss Strzebowitz","2"
"Georg Brandes","10992","Villa Iris","1158","2","Directed","Georg Brandes–Villa Iris","2"
"Georg Brandes","10992","Celerina","12589","8","Directed","Georg Brandes–Celerina","2"
"Georg Brandes","10992","Amsterdam","40709","6","Directed","Georg Brandes–Amsterdam","2"
"Georg Brandes","10992","Niederlande","44016","13","Directed","Georg Brandes–Niederlande","2"
"Georg Brandes","10992","Hornbæk","44089","2","Directed","Georg Brandes–Hornbæk","2"
"Georg Brandes","10992","Pallanza","44205","6","Directed","Georg Brandes–Pallanza","2"
"Georg Brandes","10992","Gilleleje","44252","3","Directed","Georg Brandes–Gilleleje","2"
"Georg Brandes","10992","Griechenland","44293","8","Directed","Georg Brandes–Griechenland","2"
"Georg Brandes","10992","Deutsches Theater Berlin","3","22","Directed","Georg Brandes–Deutsches Theater Berlin","1"
"Georg Brandes","10992","Lessing-Theater","18","5","Directed","Georg Brandes–Lessing-Theater","1"
"Georg Brandes","10992","Volkstheater","20","27","Directed","Georg Brandes–Volkstheater","1"
"Georg Brandes","10992","Allgemeine Poliklinik","41","2","Directed","Georg Brandes–Allgemeine Poliklinik","1"
"Georg Brandes","10992","Raimund-Theater","77","10","Directed","Georg Brandes–Raimund-Theater","1"
"Georg Brandes","10992","Carl-Theater","118","9","Directed","Georg Brandes–Carl-Theater","1"
"Georg Brandes","10992","Hotel Imperial","126","4","Directed","Georg Brandes–Hotel Imperial","1"
"Georg Brandes","10992","Hotel Bristol Wien","205","2","Directed","Georg Brandes–Hotel Bristol Wien","1"
"Georg Brandes","10992","St. Anton am Arlberg","212","6","Directed","Georg Brandes–St. Anton am Arlberg","1"
"Georg Brandes","10992","Bad Ischl","213","211","Directed","Georg Brandes–Bad Ischl","1"
"Georg Brandes","10992","Attersee","236","9","Directed","Georg Brandes–Attersee","1"
"Georg Brandes","10992","Grand Hotel Wien","255","7","Directed","Georg Brandes–Grand Hotel Wien","1"
"Georg Brandes","10992","Dalmatien","265","6","Directed","Georg Brandes–Dalmatien","1"
"Georg Brandes","10992","Hotel Guarnero","306","3","Directed","Georg Brandes–Hotel Guarnero","1"
"Georg Brandes","10992","Bayern","314","15","Directed","Georg Brandes–Bayern","1"
"Georg Brandes","10992","Japan","318","10","Directed","Georg Brandes–Japan","1"
"Georg Brandes","10992","Wollzeile","338","151","Directed","Georg Brandes–Wollzeile","1"
"Georg Brandes","10992","Rumänien","378","2","Directed","Georg Brandes–Rumänien","1"
"Georg Brandes","10992","Hasenauerstraße","383","76","Directed","Georg Brandes–Hasenauerstraße","1"
"Georg Brandes","10992","Universität Wien","386","3","Directed","Georg Brandes–Universität Wien","1"
"Georg Brandes","10992","Hotel und Pension Rudolfshöhe (Leopold Petter)","414","44","Directed","Georg Brandes–Hotel und Pension Rudolfshöhe (Leopold Petter)","1"
"Georg Brandes","10992","Bad Aussee","415","69","Directed","Georg Brandes–Bad Aussee","1"
"Georg Brandes","10992","Welsberg-Taisten","428","29","Directed","Georg Brandes–Welsberg-Taisten","1"
"Georg Brandes","10992","Salzkammergut","429","33","Directed","Georg Brandes–Salzkammergut","1"
"Georg Brandes","10992","Wörthersee","430","17","Directed","Georg Brandes–Wörthersee","1"
"Georg Brandes","10992","Hotel Continental (Wien)","446","1","Directed","Georg Brandes–Hotel Continental (Wien)","1"
"Georg Brandes","10992","Sizilien","451","9","Directed","Georg Brandes–Sizilien","1"
"Georg Brandes","10992","Solin","453","3","Directed","Georg Brandes–Solin","1"
"Georg Brandes","10992","Edlach","470","22","Directed","Georg Brandes–Edlach","1"
"Georg Brandes","10992","Hamburg","506","31","Directed","Georg Brandes–Hamburg","1"
"Georg Brandes","10992","Bastille","518","2","Directed","Georg Brandes–Bastille","1"
"Georg Brandes","10992","Bad Gastein","521","11","Directed","Georg Brandes–Bad Gastein","1"
"Georg Brandes","10992","Währinger Cottage","533","2","Directed","Georg Brandes–Währinger Cottage","1"
"Georg Brandes","10992","Hotel Savoy","545","7","Directed","Georg Brandes–Hotel Savoy","1"
"Georg Brandes","10992","Brenner","608","5","Directed","Georg Brandes–Brenner","1"
"Georg Brandes","10992","Théâtre Antoine-Simone Berriau","610","1","Directed","Georg Brandes–Théâtre Antoine-Simone Berriau","1"
"Georg Brandes","10992","Pension Quitta","640","1","Directed","Georg Brandes–Pension Quitta","1"
"Georg Brandes","10992","Prag","652","37","Directed","Georg Brandes–Prag","1"
"Georg Brandes","10992","Breslau","677","18","Directed","Georg Brandes–Breslau","1"
"Georg Brandes","10992","Dubrovnik","682","11","Directed","Georg Brandes–Dubrovnik","1"
"Georg Brandes","10992","Österreich-Ungarn","687","5","Directed","Georg Brandes–Österreich-Ungarn","1"
"Georg Brandes","10992","Hotel Edlacherhof","714","7","Directed","Georg Brandes–Hotel Edlacherhof","1"
"Georg Brandes","10992","Wildbad Waldbrunn","723","21","Directed","Georg Brandes–Wildbad Waldbrunn","1"
"Georg Brandes","10992","Schauspielhaus","784","4","Directed","Georg Brandes–Schauspielhaus","1"
"Georg Brandes","10992","Nationalbibliothek","828","1","Directed","Georg Brandes–Nationalbibliothek","1"
"Georg Brandes","10992","Graz","860","18","Directed","Georg Brandes–Graz","1"
"Georg Brandes","10992","Karlsruhe","871","4","Directed","Georg Brandes–Karlsruhe","1"
"Georg Brandes","10992","Chicago","880","2","Directed","Georg Brandes–Chicago","1"
"Georg Brandes","10992","Palermo","901","4","Directed","Georg Brandes–Palermo","1"
"Georg Brandes","10992","Istanbul","966","5","Directed","Georg Brandes–Istanbul","1"
"Georg Brandes","10992","Seis am Schlern","988","13","Directed","Georg Brandes–Seis am Schlern","1"
"Georg Brandes","10992","Genua","994","14","Directed","Georg Brandes–Genua","1"
"Georg Brandes","10992","Niederösterreich","1003","24","Directed","Georg Brandes–Niederösterreich","1"
"Georg Brandes","10992","Engadin","1061","20","Directed","Georg Brandes–Engadin","1"
"Georg Brandes","10992","Badehotel","1091","5","Directed","Georg Brandes–Badehotel","1"
"Georg Brandes","10992","Königsvilla","1099","1","Directed","Georg Brandes–Königsvilla","1"
"Georg Brandes","10992","Schloss Welsperg","1100","2","Directed","Georg Brandes–Schloss Welsperg","1"
"Georg Brandes","10992","Teinfaltstraße","1107","1","Directed","Georg Brandes–Teinfaltstraße","1"
"Georg Brandes","10992","China","1108","18","Directed","Georg Brandes–China","1"
"Georg Brandes","10992","Villa Arnstein","1110","14","Directed","Georg Brandes–Villa Arnstein","1"
"Georg Brandes","10992","Hotel Timeo","1112","1","Directed","Georg Brandes–Hotel Timeo","1"
"Georg Brandes","10992","Universität La Sapienza","1113","1","Directed","Georg Brandes–Universität La Sapienza","1"
"Georg Brandes","10992","Hotel Krantz","1120","1","Directed","Georg Brandes–Hotel Krantz","1"
"Georg Brandes","10992","Hotel Royal","1121","1","Directed","Georg Brandes–Hotel Royal","1"
"Georg Brandes","10992","Hotel Øresund","1126","1","Directed","Georg Brandes–Hotel Øresund","1"
"Georg Brandes","10992","Villa San Remigio","1128","1","Directed","Georg Brandes–Villa San Remigio","1"
"Georg Brandes","10992","University of St. Andrews","1130","1","Directed","Georg Brandes–University of St. Andrews","1"
"Georg Brandes","10992","Hotel d’Jéna","1131","1","Directed","Georg Brandes–Hotel d’Jéna","1"
"Georg Brandes","10992","Grand Hotel Metropol","1135","1","Directed","Georg Brandes–Grand Hotel Metropol","1"
"Georg Brandes","10992","Cresta Palace","1138","4","Directed","Georg Brandes–Cresta Palace","1"
"Georg Brandes","10992","Comedy Theatre","1141","1","Directed","Georg Brandes–Comedy Theatre","1"
"Georg Brandes","10992","Dagmar Teatret","1144","1","Directed","Georg Brandes–Dagmar Teatret","1"
"Georg Brandes","10992","Nationale und Kapodistrias-Universität Athen","1147","1","Directed","Georg Brandes–Nationale und Kapodistrias-Universität Athen","1"
"Georg Brandes","10992","Griechisches Parlament","1149","1","Directed","Georg Brandes–Griechisches Parlament","1"
"Georg Brandes","10992","Allégade","1151","1","Directed","Georg Brandes–Allégade","1"
"Georg Brandes","10992","Meisen’s Klinik","1152","1","Directed","Georg Brandes–Meisen’s Klinik","1"
"Georg Brandes","10992","Seeland","1154","1","Directed","Georg Brandes–Seeland","1"
"Georg Brandes","10992","Straße des 17. Juni","1156","1","Directed","Georg Brandes–Straße des 17. Juni","1"
"Georg Brandes","10992","Herbert-von-Karajan-Straße","1160","1","Directed","Georg Brandes–Herbert-von-Karajan-Straße","1"
"Georg Brandes","10992","Valle d’Ampezzo","34207","6","Directed","Georg Brandes–Valle d’Ampezzo","1"
"Georg Brandes","10992","Altaussee","34401","45","Directed","Georg Brandes–Altaussee","1"
"Georg Brandes","10992","Menton","36456","4","Directed","Georg Brandes–Menton","1"
"Georg Brandes","10992","Marmorbroen","37721","1","Directed","Georg Brandes–Marmorbroen","1"
"Georg Brandes","10992","Bozen","40260","31","Directed","Georg Brandes–Bozen","1"
"Georg Brandes","10992","Arucas","43999","1","Directed","Georg Brandes–Arucas","1"
"Georg Brandes","10992","Bad Schandau","44013","1","Directed","Georg Brandes–Bad Schandau","1"
"Georg Brandes","10992","New York City","44053","7","Directed","Georg Brandes–New York City","1"
"Georg Brandes","10992","Hong Kong","44086","4","Directed","Georg Brandes–Hong Kong","1"
"Georg Brandes","10992","Las Palmas de Gran Canaria","44097","3","Directed","Georg Brandes–Las Palmas de Gran Canaria","1"
"Georg Brandes","10992","Izmir","44099","2","Directed","Georg Brandes–Izmir","1"
"Georg Brandes","10992","Matulji","44124","1","Directed","Georg Brandes–Matulji","1"
"Georg Brandes","10992","Minneapolis","44140","1","Directed","Georg Brandes–Minneapolis","1"
"Georg Brandes","10992","New Haven","44165","1","Directed","Georg Brandes–New Haven","1"
"Georg Brandes","10992","Nürnberg","44172","11","Directed","Georg Brandes–Nürnberg","1"
"Georg Brandes","10992","Edinburgh","44234","1","Directed","Georg Brandes–Edinburgh","1"
"Georg Brandes","10992","Finnland","44244","1","Directed","Georg Brandes–Finnland","1"
"Georg Brandes","10992","Giardini Naxos","44250","1","Directed","Georg Brandes–Giardini Naxos","1"
"Georg Brandes","10992","Rotterdam","44303","3","Directed","Georg Brandes–Rotterdam","1"
"Georg Brandes","10992","Skagen","44328","1","Directed","Georg Brandes–Skagen","1"
"Georg Brandes","10992","Völser Weiher","44669","1","Directed","Georg Brandes–Völser Weiher","1"
"Georg Brandes","10992","Lviv","46224","3","Directed","Georg Brandes–Lviv","1"
"Georg Brandes","10992","Tunis","48771","2","Directed","Georg Brandes–Tunis","1"
"Georg Brandes","10992","Starnberger See","52262","3","Directed","Georg Brandes–Starnberger See","1"
"Georg Brandes","10992","Dolomiten","58636","7","Directed","Georg Brandes–Dolomiten","1"
"Georg Brandes","10992","Den Haag","58810","5","Directed","Georg Brandes–Den Haag","1"
"Georg Brandes","10992","Lago Maggiore","89836","2","Directed","Georg Brandes–Lago Maggiore","1"
"Georg Brandes","10992","Wettersteingebirge","92079","1","Directed","Georg Brandes–Wettersteingebirge","1"
"Georg Brandes","10992","Ätna","169719","1","Directed","Georg Brandes–Ätna","1"
