Source,CorrID,Target,PlaceID,Overallcount,Type,Label,Weight
"Paul Goldmann","11485","Wildbad Waldbrunn","723","21","Directed","Paul Goldmann–Wildbad Waldbrunn","3"
"Paul Goldmann","11485","Marienlyst","959","22","Directed","Paul Goldmann–Marienlyst","3"
"Paul Goldmann","11485","rue Jacob","34189","4","Directed","Paul Goldmann–rue Jacob","3"
"Paul Goldmann","11485","rue Vivienne","40415","4","Directed","Paul Goldmann–rue Vivienne","3"
"Paul Goldmann","11485","Hong Kong","44086","4","Directed","Paul Goldmann–Hong Kong","3"
"Paul Goldmann","11485","Brühl","44413","18","Directed","Paul Goldmann–Brühl","3"
"Paul Goldmann","11485","Den Haag","58810","5","Directed","Paul Goldmann–Den Haag","3"
"Paul Goldmann","11485","Lyon","63779","3","Directed","Paul Goldmann–Lyon","3"
"Paul Goldmann","11485","Boulevard de Courcelles","65745","3","Directed","Paul Goldmann–Boulevard de Courcelles","3"
"Paul Goldmann","11485","Sekirn","91729","3","Directed","Paul Goldmann–Sekirn","3"
"Paul Goldmann","11485","Trafoi","91918","3","Directed","Paul Goldmann–Trafoi","3"
"Paul Goldmann","11485","Yantai","118678","3","Directed","Paul Goldmann–Yantai","3"
"Paul Goldmann","11485","Reichstag","142545","4","Directed","Paul Goldmann–Reichstag","3"
"Paul Goldmann","11485","Hotel Blauer Stern","93","2","Directed","Paul Goldmann–Hotel Blauer Stern","2"
"Paul Goldmann","11485","Grunewald","129","2","Directed","Paul Goldmann–Grunewald","2"
"Paul Goldmann","11485","Weimar","197","13","Directed","Paul Goldmann–Weimar","2"
"Paul Goldmann","11485","Österreichischer Hof","230","15","Directed","Paul Goldmann–Österreichischer Hof","2"
"Paul Goldmann","11485","Straßburg","319","5","Directed","Paul Goldmann–Straßburg","2"
"Paul Goldmann","11485","Bad Aussee","415","69","Directed","Paul Goldmann–Bad Aussee","2"
"Paul Goldmann","11485","Sizilien","451","9","Directed","Paul Goldmann–Sizilien","2"
"Paul Goldmann","11485","Lavarone","461","2","Directed","Paul Goldmann–Lavarone","2"
"Paul Goldmann","11485","Villa Heufler","467","7","Directed","Paul Goldmann–Villa Heufler","2"
"Paul Goldmann","11485","Edlach","470","22","Directed","Paul Goldmann–Edlach","2"
"Paul Goldmann","11485","Kärntnerring","501","3","Directed","Paul Goldmann–Kärntnerring","2"
"Paul Goldmann","11485","Alte Pinakothek","511","2","Directed","Paul Goldmann–Alte Pinakothek","2"
"Paul Goldmann","11485","Baden bei Wien","662","16","Directed","Paul Goldmann–Baden bei Wien","2"
"Paul Goldmann","11485","Hotel Edlacherhof","714","7","Directed","Paul Goldmann–Hotel Edlacherhof","2"
"Paul Goldmann","11485","Höhlenstein","758","7","Directed","Paul Goldmann–Höhlenstein","2"
"Paul Goldmann","11485","Schauspielhaus","784","4","Directed","Paul Goldmann–Schauspielhaus","2"
"Paul Goldmann","11485","Darmstadt","834","5","Directed","Paul Goldmann–Darmstadt","2"
"Paul Goldmann","11485","Leipzig","864","29","Directed","Paul Goldmann–Leipzig","2"
"Paul Goldmann","11485","Klosterneuburg","865","5","Directed","Paul Goldmann–Klosterneuburg","2"
"Paul Goldmann","11485","Karlsruhe","871","4","Directed","Paul Goldmann–Karlsruhe","2"
"Paul Goldmann","11485","Bologna","896","10","Directed","Paul Goldmann–Bologna","2"
"Paul Goldmann","11485","Kiel","907","4","Directed","Paul Goldmann–Kiel","2"
"Paul Goldmann","11485","Nizza","926","5","Directed","Paul Goldmann–Nizza","2"
"Paul Goldmann","11485","Toblach","987","11","Directed","Paul Goldmann–Toblach","2"
"Paul Goldmann","11485","Schneeberg","27068","7","Directed","Paul Goldmann–Schneeberg","2"
"Paul Goldmann","11485","Ungarn","35512","14","Directed","Paul Goldmann–Ungarn","2"
"Paul Goldmann","11485","Oslo","36296","5","Directed","Paul Goldmann–Oslo","2"
"Paul Goldmann","11485","Eppan an der Weinstraße","36485","4","Directed","Paul Goldmann–Eppan an der Weinstraße","2"
"Paul Goldmann","11485","San Sebastian","40165","3","Directed","Paul Goldmann–San Sebastian","2"
"Paul Goldmann","11485","Bozen","40260","31","Directed","Paul Goldmann–Bozen","2"
"Paul Goldmann","11485","Slawonien","40529","3","Directed","Paul Goldmann–Slawonien","2"
"Paul Goldmann","11485","Danzig","42763","3","Directed","Paul Goldmann–Danzig","2"
"Paul Goldmann","11485","Brixen","43040","12","Directed","Paul Goldmann–Brixen","2"
"Paul Goldmann","11485","Nürnberg","44172","11","Directed","Paul Goldmann–Nürnberg","2"
"Paul Goldmann","11485","Sankt Moritz","44374","10","Directed","Paul Goldmann–Sankt Moritz","2"
"Paul Goldmann","11485","Biskaya","53337","3","Directed","Paul Goldmann–Biskaya","2"
"Paul Goldmann","11485","Yokohama","53977","2","Directed","Paul Goldmann–Yokohama","2"
"Paul Goldmann","11485","Passauerstraße","59800","2","Directed","Paul Goldmann–Passauerstraße","2"
"Paul Goldmann","11485","Val Gardena","65733","2","Directed","Paul Goldmann–Val Gardena","2"
"Paul Goldmann","11485","Getreidegasse","89852","2","Directed","Paul Goldmann–Getreidegasse","2"
"Paul Goldmann","11485","Hotel Goldenes Horn","93043","2","Directed","Paul Goldmann–Hotel Goldenes Horn","2"
"Paul Goldmann","11485","Rue Doré","93762","2","Directed","Paul Goldmann–Rue Doré","2"
"Paul Goldmann","11485","Auxerre","112478","2","Directed","Paul Goldmann–Auxerre","2"
"Paul Goldmann","11485","Hotel Deutscher Kaiser","118464","2","Directed","Paul Goldmann–Hotel Deutscher Kaiser","2"
"Paul Goldmann","11485","Guangzhou","118797","2","Directed","Paul Goldmann–Guangzhou","2"
"Paul Goldmann","11485","Jangtsekiang","118808","2","Directed","Paul Goldmann–Jangtsekiang","2"
"Paul Goldmann","11485","Große Eschenheimer Straße","118831","2","Directed","Paul Goldmann–Große Eschenheimer Straße","2"
"Paul Goldmann","11485","Lungarno Guicciardini","134996","2","Directed","Paul Goldmann–Lungarno Guicciardini","2"
"Paul Goldmann","11485","Hôtel Pension Barbensi","134998","2","Directed","Paul Goldmann–Hôtel Pension Barbensi","2"
"Paul Goldmann","11485","Grünentorgasse","144140","2","Directed","Paul Goldmann–Grünentorgasse","2"
"Paul Goldmann","11485","Fürstenhof","145714","2","Directed","Paul Goldmann–Fürstenhof","2"
"Paul Goldmann","11485","Kaiserstraße","145719","2","Directed","Paul Goldmann–Kaiserstraße","2"
"Paul Goldmann","11485","Münchener Straße","145723","2","Directed","Paul Goldmann–Münchener Straße","2"
"Paul Goldmann","11485","Café Josty","146875","2","Directed","Paul Goldmann–Café Josty","2"
"Paul Goldmann","11485","Grand Hotel Lavarone","147028","3","Directed","Paul Goldmann–Grand Hotel Lavarone","2"
"Paul Goldmann","11485","Münchner Schauspielhaus","11","2","Directed","Paul Goldmann–Münchner Schauspielhaus","1"
"Paul Goldmann","11485","Steiermark","17","11","Directed","Paul Goldmann–Steiermark","1"
"Paul Goldmann","11485","Lessing-Theater","18","5","Directed","Paul Goldmann–Lessing-Theater","1"
"Paul Goldmann","11485","Volkstheater","20","27","Directed","Paul Goldmann–Volkstheater","1"
"Paul Goldmann","11485","Café Griensteidl","34","40","Directed","Paul Goldmann–Café Griensteidl","1"
"Paul Goldmann","11485","Theater an der Wien","37","7","Directed","Paul Goldmann–Theater an der Wien","1"
"Paul Goldmann","11485","Café Pfob","49","13","Directed","Paul Goldmann–Café Pfob","1"
"Paul Goldmann","11485","XIX., Döbling","69","22","Directed","Paul Goldmann–XIX., Döbling","1"
"Paul Goldmann","11485","Volksgarten","103","2","Directed","Paul Goldmann–Volksgarten","1"
"Paul Goldmann","11485","Hotel Bristol Berlin","127","7","Directed","Paul Goldmann–Hotel Bristol Berlin","1"
"Paul Goldmann","11485","Schall und Rauch","128","2","Directed","Paul Goldmann–Schall und Rauch","1"
"Paul Goldmann","11485","Dorotheenstraße","163","2","Directed","Paul Goldmann–Dorotheenstraße","1"
"Paul Goldmann","11485","Rodaun","173","173","Directed","Paul Goldmann–Rodaun","1"
"Paul Goldmann","11485","Ägypten","211","4","Directed","Paul Goldmann–Ägypten","1"
"Paul Goldmann","11485","London","224","19","Directed","Paul Goldmann–London","1"
"Paul Goldmann","11485","Baden-Baden","228","6","Directed","Paul Goldmann–Baden-Baden","1"
"Paul Goldmann","11485","San Marco","261","2","Directed","Paul Goldmann–San Marco","1"
"Paul Goldmann","11485","Lüttich","272","1","Directed","Paul Goldmann–Lüttich","1"
"Paul Goldmann","11485","Luitpoldstraße","286","1","Directed","Paul Goldmann–Luitpoldstraße","1"
"Paul Goldmann","11485","Mariahilferstraße","302","8","Directed","Paul Goldmann–Mariahilferstraße","1"
"Paul Goldmann","11485","Mariannengasse","311","2","Directed","Paul Goldmann–Mariannengasse","1"
"Paul Goldmann","11485","Polen","313","10","Directed","Paul Goldmann–Polen","1"
"Paul Goldmann","11485","Goethe-Haus","324","1","Directed","Paul Goldmann–Goethe-Haus","1"
"Paul Goldmann","11485","Schiller-Theater","334","1","Directed","Paul Goldmann–Schiller-Theater","1"
"Paul Goldmann","11485","Wollzeile","338","151","Directed","Paul Goldmann–Wollzeile","1"
"Paul Goldmann","11485","Köthenerstraße","359","2","Directed","Paul Goldmann–Köthenerstraße","1"
"Paul Goldmann","11485","Grillparzerstraße","412","33","Directed","Paul Goldmann–Grillparzerstraße","1"
"Paul Goldmann","11485","Salzkammergut","429","33","Directed","Paul Goldmann–Salzkammergut","1"
"Paul Goldmann","11485","Hagenbecks Tierpark","478","1","Directed","Paul Goldmann–Hagenbecks Tierpark","1"
"Paul Goldmann","11485","Reichenau an der Rax","483","23","Directed","Paul Goldmann–Reichenau an der Rax","1"
"Paul Goldmann","11485","Bastille","518","2","Directed","Paul Goldmann–Bastille","1"
"Paul Goldmann","11485","Akademietheater","520","1","Directed","Paul Goldmann–Akademietheater","1"
"Paul Goldmann","11485","Lobe-Theater","525","1","Directed","Paul Goldmann–Lobe-Theater","1"
"Paul Goldmann","11485","Kahlenberg","574","6","Directed","Paul Goldmann–Kahlenberg","1"
"Paul Goldmann","11485","Hotel Hammerand","585","3","Directed","Paul Goldmann–Hotel Hammerand","1"
"Paul Goldmann","11485","rue de Maubeuge","592","6","Directed","Paul Goldmann–rue de Maubeuge","1"
"Paul Goldmann","11485","Australien","604","1","Directed","Paul Goldmann–Australien","1"
"Paul Goldmann","11485","Faakersee","605","2","Directed","Paul Goldmann–Faakersee","1"
"Paul Goldmann","11485","Freiburg im Breisgau","631","1","Directed","Paul Goldmann–Freiburg im Breisgau","1"
"Paul Goldmann","11485","Residenztheater München","635","5","Directed","Paul Goldmann–Residenztheater München","1"
"Paul Goldmann","11485","Kaiser-Franz-Ring","680","9","Directed","Paul Goldmann–Kaiser-Franz-Ring","1"
"Paul Goldmann","11485","Kreuzbrunnen","708","2","Directed","Paul Goldmann–Kreuzbrunnen","1"
"Paul Goldmann","11485","Hotel Kaiserin Elisabeth","715","2","Directed","Paul Goldmann–Hotel Kaiserin Elisabeth","1"
"Paul Goldmann","11485","Rooseveltplatz","721","1","Directed","Paul Goldmann–Rooseveltplatz","1"
"Paul Goldmann","11485","Armbrustergasse","722","5","Directed","Paul Goldmann–Armbrustergasse","1"
"Paul Goldmann","11485","Pustertal","724","13","Directed","Paul Goldmann–Pustertal","1"
"Paul Goldmann","11485","Jagniątków","735","13","Directed","Paul Goldmann–Jagniątków","1"
"Paul Goldmann","11485","Skandinavien","745","7","Directed","Paul Goldmann–Skandinavien","1"
"Paul Goldmann","11485","Eglmoosgasse","766","20","Directed","Paul Goldmann–Eglmoosgasse","1"
"Paul Goldmann","11485","Brünn","833","17","Directed","Paul Goldmann–Brünn","1"
"Paul Goldmann","11485","Karlsbad","842","21","Directed","Paul Goldmann–Karlsbad","1"
"Paul Goldmann","11485","Würzburg","852","2","Directed","Paul Goldmann–Würzburg","1"
"Paul Goldmann","11485","Basel","854","6","Directed","Paul Goldmann–Basel","1"
"Paul Goldmann","11485","Graz","860","18","Directed","Paul Goldmann–Graz","1"
"Paul Goldmann","11485","Stuttgart","872","4","Directed","Paul Goldmann–Stuttgart","1"
"Paul Goldmann","11485","Jena","876","1","Directed","Paul Goldmann–Jena","1"
"Paul Goldmann","11485","Heidelberg","882","7","Directed","Paul Goldmann–Heidelberg","1"
"Paul Goldmann","11485","Bremen","891","5","Directed","Paul Goldmann–Bremen","1"
"Paul Goldmann","11485","Taormina","906","9","Directed","Paul Goldmann–Taormina","1"
"Paul Goldmann","11485","Schliersee","936","7","Directed","Paul Goldmann–Schliersee","1"
"Paul Goldmann","11485","Luzern","967","10","Directed","Paul Goldmann–Luzern","1"
"Paul Goldmann","11485","Mödling","968","8","Directed","Paul Goldmann–Mödling","1"
"Paul Goldmann","11485","Seis am Schlern","988","13","Directed","Paul Goldmann–Seis am Schlern","1"
"Paul Goldmann","11485","Niederösterreich","1003","24","Directed","Paul Goldmann–Niederösterreich","1"
"Paul Goldmann","11485","Staatstheater Darmstadt","1008","1","Directed","Paul Goldmann–Staatstheater Darmstadt","1"
"Paul Goldmann","11485","Asien","1019","1","Directed","Paul Goldmann–Asien","1"
"Paul Goldmann","11485","Haus Wiesenstein","1052","2","Directed","Paul Goldmann–Haus Wiesenstein","1"
"Paul Goldmann","11485","Badehotel","1091","5","Directed","Paul Goldmann–Badehotel","1"
"Paul Goldmann","11485","Schlesien","1122","5","Directed","Paul Goldmann–Schlesien","1"
"Paul Goldmann","11485","Bern","1223","7","Directed","Paul Goldmann–Bern","1"
"Paul Goldmann","11485","Pompei","1283","7","Directed","Paul Goldmann–Pompei","1"
"Paul Goldmann","11485","Monte Carlo","5862","2","Directed","Paul Goldmann–Monte Carlo","1"
"Paul Goldmann","11485","Hamburg-Groß Borstel","11295","1","Directed","Paul Goldmann–Hamburg-Groß Borstel","1"
"Paul Goldmann","11485","Atlantischer Ozean","12376","1","Directed","Paul Goldmann–Atlantischer Ozean","1"
"Paul Goldmann","11485","Alter Jüdischer Friedhof","33913","2","Directed","Paul Goldmann–Alter Jüdischer Friedhof","1"
"Paul Goldmann","11485","Valle d’Ampezzo","34207","6","Directed","Paul Goldmann–Valle d’Ampezzo","1"
"Paul Goldmann","11485","Altaussee","34401","45","Directed","Paul Goldmann–Altaussee","1"
"Paul Goldmann","11485","Orange","34455","1","Directed","Paul Goldmann–Orange","1"
"Paul Goldmann","11485","Pontresina","34946","5","Directed","Paul Goldmann–Pontresina","1"
"Paul Goldmann","11485","Versailles","36549","4","Directed","Paul Goldmann–Versailles","1"
"Paul Goldmann","11485","Schruns","38711","6","Directed","Paul Goldmann–Schruns","1"
"Paul Goldmann","11485","Bratislava","39615","1","Directed","Paul Goldmann–Bratislava","1"
"Paul Goldmann","11485","Louvre","39678","2","Directed","Paul Goldmann–Louvre","1"
"Paul Goldmann","11485","Tegernsee","39752","12","Directed","Paul Goldmann–Tegernsee","1"
"Paul Goldmann","11485","Trentino-Alto Adige","39933","1","Directed","Paul Goldmann–Trentino-Alto Adige","1"
"Paul Goldmann","11485","Havana","39944","2","Directed","Paul Goldmann–Havana","1"
"Paul Goldmann","11485","Franzensfeste","40264","4","Directed","Paul Goldmann–Franzensfeste","1"
"Paul Goldmann","11485","Trondheim","40290","10","Directed","Paul Goldmann–Trondheim","1"
"Paul Goldmann","11485","Hotel Bauer","40324","1","Directed","Paul Goldmann–Hotel Bauer","1"
"Paul Goldmann","11485","Zell am See","40336","7","Directed","Paul Goldmann–Zell am See","1"
"Paul Goldmann","11485","Karersee","40371","6","Directed","Paul Goldmann–Karersee","1"
"Paul Goldmann","11485","Gossensass","40474","3","Directed","Paul Goldmann–Gossensass","1"
"Paul Goldmann","11485","Montreux","40482","2","Directed","Paul Goldmann–Montreux","1"
"Paul Goldmann","11485","Küblis","40646","2","Directed","Paul Goldmann–Küblis","1"
"Paul Goldmann","11485","Gentzgasse","40694","2","Directed","Paul Goldmann–Gentzgasse","1"
"Paul Goldmann","11485","Amsterdam","40709","6","Directed","Paul Goldmann–Amsterdam","1"
"Paul Goldmann","11485","Wienerwald","40876","4","Directed","Paul Goldmann–Wienerwald","1"
"Paul Goldmann","11485","Nordkap","41072","6","Directed","Paul Goldmann–Nordkap","1"
"Paul Goldmann","11485","Riviera","41759","3","Directed","Paul Goldmann–Riviera","1"
"Paul Goldmann","11485","Petersdom","41955","2","Directed","Paul Goldmann–Petersdom","1"
"Paul Goldmann","11485","Johannesgasse","42213","2","Directed","Paul Goldmann–Johannesgasse","1"
"Paul Goldmann","11485","Residenztheater Berlin","42626","2","Directed","Paul Goldmann–Residenztheater Berlin","1"
"Paul Goldmann","11485","Roßmarkt","43121","2","Directed","Paul Goldmann–Roßmarkt","1"
"Paul Goldmann","11485","Monte Cristallo","43157","3","Directed","Paul Goldmann–Monte Cristallo","1"
"Paul Goldmann","11485","Inselhotel Wilhelm Schwelle","43414","1","Directed","Paul Goldmann–Inselhotel Wilhelm Schwelle","1"
"Paul Goldmann","11485","Budapest","43471","6","Directed","Paul Goldmann–Budapest","1"
"Paul Goldmann","11485","Hauptstraße","44084","2","Directed","Paul Goldmann–Hauptstraße","1"
"Paul Goldmann","11485","Kaltenleutgeben","44102","7","Directed","Paul Goldmann–Kaltenleutgeben","1"
"Paul Goldmann","11485","Mainz","44119","2","Directed","Paul Goldmann–Mainz","1"
"Paul Goldmann","11485","Eisenach","44240","3","Directed","Paul Goldmann–Eisenach","1"
"Paul Goldmann","11485","Haarlem","44256","2","Directed","Paul Goldmann–Haarlem","1"
"Paul Goldmann","11485","Pisa","44267","2","Directed","Paul Goldmann–Pisa","1"
"Paul Goldmann","11485","Griechenland","44293","8","Directed","Paul Goldmann–Griechenland","1"
"Paul Goldmann","11485","Rotterdam","44303","3","Directed","Paul Goldmann–Rotterdam","1"
"Paul Goldmann","11485","Scheveningen","44313","2","Directed","Paul Goldmann–Scheveningen","1"
"Paul Goldmann","11485","Sri Lanka","44342","2","Directed","Paul Goldmann–Sri Lanka","1"
"Paul Goldmann","11485","Grundlsee (Gemeinde)","46000","4","Directed","Paul Goldmann–Grundlsee (Gemeinde)","1"
