Source,CorrID,Target,PlaceID,Overallcount,Type,Label,Weight
"Hermann Bahr","10815","Halle (Saale)","140","5","Directed","Hermann Bahr–Halle (Saale)","2"
"Hermann Bahr","10815","Otto-Wagner-Spital","153","6","Directed","Hermann Bahr–Otto-Wagner-Spital","2"
"Hermann Bahr","10815","Rodaun","173","173","Directed","Hermann Bahr–Rodaun","2"
"Hermann Bahr","10815","St. Anton am Arlberg","212","6","Directed","Hermann Bahr–St. Anton am Arlberg","2"
"Hermann Bahr","10815","Unter den Linden","216","5","Directed","Hermann Bahr–Unter den Linden","2"
"Hermann Bahr","10815","Ottakringer Bräu","304","14","Directed","Hermann Bahr–Ottakringer Bräu","2"
"Hermann Bahr","10815","Casa Petrarca","305","2","Directed","Hermann Bahr–Casa Petrarca","2"
"Hermann Bahr","10815","Hotel Continental (Berlin)","399","7","Directed","Hermann Bahr–Hotel Continental (Berlin)","2"
"Hermann Bahr","10815","Hotel und Pension Rudolfshöhe (Leopold Petter)","414","44","Directed","Hermann Bahr–Hotel und Pension Rudolfshöhe (Leopold Petter)","2"
"Hermann Bahr","10815","Rom","445","33","Directed","Hermann Bahr–Rom","2"
"Hermann Bahr","10815","rue de l’Assomption","450","3","Directed","Hermann Bahr–rue de l’Assomption","2"
"Hermann Bahr","10815","Sizilien","451","9","Directed","Hermann Bahr–Sizilien","2"
"Hermann Bahr","10815","Edlach","470","22","Directed","Hermann Bahr–Edlach","2"
"Hermann Bahr","10815","Athen","505","8","Directed","Hermann Bahr–Athen","2"
"Hermann Bahr","10815","Redaktion der »Zeit«","561","2","Directed","Hermann Bahr–Redaktion der »Zeit«","2"
"Hermann Bahr","10815","Sankt Veit","665","3","Directed","Hermann Bahr–Sankt Veit","2"
"Hermann Bahr","10815","Dubrovnik","682","11","Directed","Hermann Bahr–Dubrovnik","2"
"Hermann Bahr","10815","Darmstadt","834","5","Directed","Hermann Bahr–Darmstadt","2"
"Hermann Bahr","10815","Marienlyst","959","22","Directed","Hermann Bahr–Marienlyst","2"
"Hermann Bahr","10815","Russland","34438","27","Directed","Hermann Bahr–Russland","2"
"Hermann Bahr","10815","Opatija","38096","17","Directed","Hermann Bahr–Opatija","2"
"Hermann Bahr","10815","Rijeka","44246","3","Directed","Hermann Bahr–Rijeka","2"
"Hermann Bahr","10815","Ombla","92731","2","Directed","Hermann Bahr–Ombla","2"
"Hermann Bahr","10815","Kärntnerring 12/Bösendorferstraße 11","167805","20","Directed","Hermann Bahr–Kärntnerring 12/Bösendorferstraße 11","2"
"Hermann Bahr","10815","Wohnung und Ordination Johann Schnitzler Burgring 1","168765","8","Directed","Hermann Bahr–Wohnung und Ordination Johann Schnitzler Burgring 1","2"
"Hermann Bahr","10815","Konservatorium der Gesellschaft der Musikfreunde","2","1","Directed","Hermann Bahr–Konservatorium der Gesellschaft der Musikfreunde","1"
"Hermann Bahr","10815","Bösendorfer-Saal","4","2","Directed","Hermann Bahr–Bösendorfer-Saal","1"
"Hermann Bahr","10815","Gemäldegalerie Alte Meister","5","1","Directed","Hermann Bahr–Gemäldegalerie Alte Meister","1"
"Hermann Bahr","10815","Alexandrinski-Theater","10","1","Directed","Hermann Bahr–Alexandrinski-Theater","1"
"Hermann Bahr","10815","Münchner Schauspielhaus","11","2","Directed","Hermann Bahr–Münchner Schauspielhaus","1"
"Hermann Bahr","10815","Kammerspiele Berlin","12","2","Directed","Hermann Bahr–Kammerspiele Berlin","1"
"Hermann Bahr","10815","Oper","15","7","Directed","Hermann Bahr–Oper","1"
"Hermann Bahr","10815","Lessing-Theater","18","5","Directed","Hermann Bahr–Lessing-Theater","1"
"Hermann Bahr","10815","Ronacher","19","4","Directed","Hermann Bahr–Ronacher","1"
"Hermann Bahr","10815","Künstlerhaus","21","1","Directed","Hermann Bahr–Künstlerhaus","1"
"Hermann Bahr","10815","Ministerium für Unterricht","24","3","Directed","Hermann Bahr–Ministerium für Unterricht","1"
"Hermann Bahr","10815","Hochschule und Akademie für Musik und Darstellende Kunst","25","2","Directed","Hermann Bahr–Hochschule und Akademie für Musik und Darstellende Kunst","1"
"Hermann Bahr","10815","Volksoper","28","1","Directed","Hermann Bahr–Volksoper","1"
"Hermann Bahr","10815","St. Gilgen","33","31","Directed","Hermann Bahr–St. Gilgen","1"
"Hermann Bahr","10815","Café Griensteidl","34","40","Directed","Hermann Bahr–Café Griensteidl","1"
"Hermann Bahr","10815","XIV., Penzing","64","3","Directed","Hermann Bahr–XIV., Penzing","1"
"Hermann Bahr","10815","XIX., Döbling","69","22","Directed","Hermann Bahr–XIX., Döbling","1"
"Hermann Bahr","10815","Raimund-Theater","77","10","Directed","Hermann Bahr–Raimund-Theater","1"
"Hermann Bahr","10815","Kuranstalt Dr. Konried","80","1","Directed","Hermann Bahr–Kuranstalt Dr. Konried","1"
"Hermann Bahr","10815","Türkenschanzpark","113","9","Directed","Hermann Bahr–Türkenschanzpark","1"
"Hermann Bahr","10815","Hotel Imperial","126","4","Directed","Hermann Bahr–Hotel Imperial","1"
"Hermann Bahr","10815","Südbahnhof","132","6","Directed","Hermann Bahr–Südbahnhof","1"
"Hermann Bahr","10815","Bayerischer Hof","135","1","Directed","Hermann Bahr–Bayerischer Hof","1"
"Hermann Bahr","10815","Dom","136","1","Directed","Hermann Bahr–Dom","1"
"Hermann Bahr","10815","Weidenplan","141","1","Directed","Hermann Bahr–Weidenplan","1"
"Hermann Bahr","10815","Frankfurt am Main","146","135","Directed","Hermann Bahr–Frankfurt am Main","1"
"Hermann Bahr","10815","Beethovenmuseum","147","1","Directed","Hermann Bahr–Beethovenmuseum","1"
"Hermann Bahr","10815","Ponte di Rialto","148","2","Directed","Hermann Bahr–Ponte di Rialto","1"
"Hermann Bahr","10815","Palazzo Ducale","149","1","Directed","Hermann Bahr–Palazzo Ducale","1"
"Hermann Bahr","10815","Grand Hotel de L’Europe, G. Jung","152","1","Directed","Hermann Bahr–Grand Hotel de L’Europe, G. Jung","1"
"Hermann Bahr","10815","Villa Trieste","156","1","Directed","Hermann Bahr–Villa Trieste","1"
"Hermann Bahr","10815","Krankenhaus der Barmherzigen Brüder","157","1","Directed","Hermann Bahr–Krankenhaus der Barmherzigen Brüder","1"
"Hermann Bahr","10815","Dorotheenstraße","163","2","Directed","Hermann Bahr–Dorotheenstraße","1"
"Hermann Bahr","10815","Prinz Louis Ferdinandstraße","164","1","Directed","Hermann Bahr–Prinz Louis Ferdinandstraße","1"
"Hermann Bahr","10815","Frankreich","166","63","Directed","Hermann Bahr–Frankreich","1"
"Hermann Bahr","10815","Amerika","175","17","Directed","Hermann Bahr–Amerika","1"
"Hermann Bahr","10815","Weimar","197","13","Directed","Hermann Bahr–Weimar","1"
"Hermann Bahr","10815","Hotel Maximilian","199","2","Directed","Hermann Bahr–Hotel Maximilian","1"
"Hermann Bahr","10815","Öhningen","218","1","Directed","Hermann Bahr–Öhningen","1"
"Hermann Bahr","10815","Sanatorium Schloss Marbach am Bodensee","219","2","Directed","Hermann Bahr–Sanatorium Schloss Marbach am Bodensee","1"
"Hermann Bahr","10815","Landesgerichtsstraße","239","1","Directed","Hermann Bahr–Landesgerichtsstraße","1"
"Hermann Bahr","10815","England","254","24","Directed","Hermann Bahr–England","1"
"Hermann Bahr","10815","Florenz","263","41","Directed","Hermann Bahr–Florenz","1"
"Hermann Bahr","10815","Dalmatien","265","6","Directed","Hermann Bahr–Dalmatien","1"
"Hermann Bahr","10815","Mariahilferstraße","302","8","Directed","Hermann Bahr–Mariahilferstraße","1"
"Hermann Bahr","10815","Casa Piccola","303","1","Directed","Hermann Bahr–Casa Piccola","1"
"Hermann Bahr","10815","Hotel Guarnero","306","3","Directed","Hermann Bahr–Hotel Guarnero","1"
"Hermann Bahr","10815","Schumannstraße","307","2","Directed","Hermann Bahr–Schumannstraße","1"
"Hermann Bahr","10815","Bayern","314","15","Directed","Hermann Bahr–Bayern","1"
"Hermann Bahr","10815","Hotel Imperial","365","2","Directed","Hermann Bahr–Hotel Imperial","1"
"Hermann Bahr","10815","Spanien","388","7","Directed","Hermann Bahr–Spanien","1"
"Hermann Bahr","10815","Grillparzerstraße","412","33","Directed","Hermann Bahr–Grillparzerstraße","1"
"Hermann Bahr","10815","Bad Aussee","415","69","Directed","Hermann Bahr–Bad Aussee","1"
"Hermann Bahr","10815","Café Walther","416","2","Directed","Hermann Bahr–Café Walther","1"
"Hermann Bahr","10815","Tirol","423","34","Directed","Hermann Bahr–Tirol","1"
"Hermann Bahr","10815","Welsberg-Taisten","428","29","Directed","Hermann Bahr–Welsberg-Taisten","1"
"Hermann Bahr","10815","Reichsbrücke","439","1","Directed","Hermann Bahr–Reichsbrücke","1"
"Hermann Bahr","10815","Kurhaus Semmering","442","2","Directed","Hermann Bahr–Kurhaus Semmering","1"
"Hermann Bahr","10815","Jordangasse","444","1","Directed","Hermann Bahr–Jordangasse","1"
"Hermann Bahr","10815","Galeriestraße","448","1","Directed","Hermann Bahr–Galeriestraße","1"
"Hermann Bahr","10815","Auhofstraße","449","1","Directed","Hermann Bahr–Auhofstraße","1"
"Hermann Bahr","10815","Konzilgebäude","452","1","Directed","Hermann Bahr–Konzilgebäude","1"
"Hermann Bahr","10815","Solin","453","3","Directed","Hermann Bahr–Solin","1"
"Hermann Bahr","10815","Äußerer Stein","454","1","Directed","Hermann Bahr–Äußerer Stein","1"
"Hermann Bahr","10815","Platz’scher Garten","459","1","Directed","Hermann Bahr–Platz’scher Garten","1"
"Hermann Bahr","10815","Marienstraße","463","3","Directed","Hermann Bahr–Marienstraße","1"
"Hermann Bahr","10815","Riva del Garda","465","23","Directed","Hermann Bahr–Riva del Garda","1"
"Hermann Bahr","10815","Hofgarten","466","1","Directed","Hermann Bahr–Hofgarten","1"
"Hermann Bahr","10815","Villa Heufler","467","7","Directed","Hermann Bahr–Villa Heufler","1"
"Hermann Bahr","10815","Parsifalstraße","469","1","Directed","Hermann Bahr–Parsifalstraße","1"
"Hermann Bahr","10815","Alte Mariensäule","471","1","Directed","Hermann Bahr–Alte Mariensäule","1"
"Hermann Bahr","10815","Zürich","484","14","Directed","Hermann Bahr–Zürich","1"
"Hermann Bahr","10815","Hotel Riessersee","487","1","Directed","Hermann Bahr–Hotel Riessersee","1"
"Hermann Bahr","10815","Glaspalast","497","2","Directed","Hermann Bahr–Glaspalast","1"
"Hermann Bahr","10815","Am Heumarkt","500","3","Directed","Hermann Bahr–Am Heumarkt","1"
"Hermann Bahr","10815","Lindengasse","504","1","Directed","Hermann Bahr–Lindengasse","1"
"Hermann Bahr","10815","Arena","507","1","Directed","Hermann Bahr–Arena","1"
"Hermann Bahr","10815","Alter Markt","508","2","Directed","Hermann Bahr–Alter Markt","1"
"Hermann Bahr","10815","Wolf-Museum","569","1","Directed","Hermann Bahr–Wolf-Museum","1"
"Hermann Bahr","10815","Matrei am Brenner","591","2","Directed","Hermann Bahr–Matrei am Brenner","1"
"Hermann Bahr","10815","Prag","652","37","Directed","Hermann Bahr–Prag","1"
"Hermann Bahr","10815","Victoria Embankment","660","1","Directed","Hermann Bahr–Victoria Embankment","1"
"Hermann Bahr","10815","Monte Bré","661","1","Directed","Hermann Bahr–Monte Bré","1"
"Hermann Bahr","10815","Baden bei Wien","662","16","Directed","Hermann Bahr–Baden bei Wien","1"
"Hermann Bahr","10815","Garmisch-Partenkirchen","667","4","Directed","Hermann Bahr–Garmisch-Partenkirchen","1"
"Hermann Bahr","10815","Breslau","677","18","Directed","Hermann Bahr–Breslau","1"
"Hermann Bahr","10815","Kaiser-Franz-Ring","680","9","Directed","Hermann Bahr–Kaiser-Franz-Ring","1"
"Hermann Bahr","10815","Mangturm","684","1","Directed","Hermann Bahr–Mangturm","1"
"Hermann Bahr","10815","Höhlenstein","758","7","Directed","Hermann Bahr–Höhlenstein","1"
"Hermann Bahr","10815","Berchtesgaden","797","4","Directed","Hermann Bahr–Berchtesgaden","1"
"Hermann Bahr","10815","Töpfelgasse","802","1","Directed","Hermann Bahr–Töpfelgasse","1"
"Hermann Bahr","10815","Gersthofer Straße","817","1","Directed","Hermann Bahr–Gersthofer Straße","1"
"Hermann Bahr","10815","Alexanderstraße","822","2","Directed","Hermann Bahr–Alexanderstraße","1"
"Hermann Bahr","10815","Hotel und Pension Lueg","824","5","Directed","Hermann Bahr–Hotel und Pension Lueg","1"
"Hermann Bahr","10815","Brünn","833","17","Directed","Hermann Bahr–Brünn","1"
"Hermann Bahr","10815","Kairo","839","4","Directed","Hermann Bahr–Kairo","1"
"Hermann Bahr","10815","Radolfzell am Bodensee","845","1","Directed","Hermann Bahr–Radolfzell am Bodensee","1"
"Hermann Bahr","10815","Ajaccio","847","2","Directed","Hermann Bahr–Ajaccio","1"
"Hermann Bahr","10815","Würzburg","852","2","Directed","Hermann Bahr–Würzburg","1"
"Hermann Bahr","10815","Innsbruck","867","36","Directed","Hermann Bahr–Innsbruck","1"
"Hermann Bahr","10815","Unterach am Attersee","877","22","Directed","Hermann Bahr–Unterach am Attersee","1"
"Hermann Bahr","10815","Mannheim","881","3","Directed","Hermann Bahr–Mannheim","1"
"Hermann Bahr","10815","Heidelberg","882","7","Directed","Hermann Bahr–Heidelberg","1"
"Hermann Bahr","10815","Palermo","901","4","Directed","Hermann Bahr–Palermo","1"
"Hermann Bahr","10815","Nizza","926","5","Directed","Hermann Bahr–Nizza","1"
"Hermann Bahr","10815","Saint-Briac","927","1","Directed","Hermann Bahr–Saint-Briac","1"
"Hermann Bahr","10815","Schliersee","936","7","Directed","Hermann Bahr–Schliersee","1"
"Hermann Bahr","10815","Noordwijk","960","5","Directed","Hermann Bahr–Noordwijk","1"
"Hermann Bahr","10815","Luzern","967","10","Directed","Hermann Bahr–Luzern","1"
"Hermann Bahr","10815","Czernowitz","976","2","Directed","Hermann Bahr–Czernowitz","1"
"Hermann Bahr","10815","Lindau am Bodensee","986","1","Directed","Hermann Bahr–Lindau am Bodensee","1"
"Hermann Bahr","10815","Genua","994","14","Directed","Hermann Bahr–Genua","1"
"Hermann Bahr","10815","Antwerpen","995","3","Directed","Hermann Bahr–Antwerpen","1"
"Hermann Bahr","10815","Breitenfurt bei Wien","1022","1","Directed","Hermann Bahr–Breitenfurt bei Wien","1"
"Hermann Bahr","10815","Engadin","1061","20","Directed","Hermann Bahr–Engadin","1"
"Hermann Bahr","10815","Rotes Schloss","1133","1","Directed","Hermann Bahr–Rotes Schloss","1"
"Hermann Bahr","10815","Kongresshaus Zürich","1134","1","Directed","Hermann Bahr–Kongresshaus Zürich","1"
"Hermann Bahr","10815","Partenkirchen","2318","14","Directed","Hermann Bahr–Partenkirchen","1"
"Hermann Bahr","10815","Kopenhagen","36300","111","Directed","Hermann Bahr–Kopenhagen","1"
"Hermann Bahr","10815","Lago di Garda","39975","26","Directed","Hermann Bahr–Lago di Garda","1"
"Hermann Bahr","10815","Wolfgangsee","40874","4","Directed","Hermann Bahr–Wolfgangsee","1"
"Hermann Bahr","10815","Korfu","41212","4","Directed","Hermann Bahr–Korfu","1"
"Hermann Bahr","10815","Kaliningrad","42605","3","Directed","Hermann Bahr–Kaliningrad","1"
"Hermann Bahr","10815","Monte Cristallo","43157","3","Directed","Hermann Bahr–Monte Cristallo","1"
"Hermann Bahr","10815","Meran","43520","22","Directed","Hermann Bahr–Meran","1"
"Hermann Bahr","10815","Niederlande","44016","13","Directed","Hermann Bahr–Niederlande","1"
"Hermann Bahr","10815","Brühl","44413","18","Directed","Hermann Bahr–Brühl","1"
"Hermann Bahr","10815","Maison Bonaparte","45229","1","Directed","Hermann Bahr–Maison Bonaparte","1"
"Hermann Bahr","10815","Israel","45508","1","Directed","Hermann Bahr–Israel","1"
"Hermann Bahr","10815","Lviv","46224","3","Directed","Hermann Bahr–Lviv","1"
"Hermann Bahr","10815","Erfurt","48759","1","Directed","Hermann Bahr–Erfurt","1"
"Hermann Bahr","10815","Eisenstadt","49163","1","Directed","Hermann Bahr–Eisenstadt","1"
"Hermann Bahr","10815","Rhein","52093","2","Directed","Hermann Bahr–Rhein","1"
"Hermann Bahr","10815","Monte Baldo","91280","1","Directed","Hermann Bahr–Monte Baldo","1"
"Hermann Bahr","10815","Nordsee","118890","4","Directed","Hermann Bahr–Nordsee","1"
"Hermann Bahr","10815","Grand Hotel Lavarone","147028","3","Directed","Hermann Bahr–Grand Hotel Lavarone","1"
"Hermann Bahr","10815","Pregolya","169721","1","Directed","Hermann Bahr–Pregolya","1"
