Source,Target,Weight,Type
"Mann, Thomas","Der Zauberberg. Roman",7,Directed
"Mann, Thomas","Die neue Rundschau",5,Directed
"Mann, Thomas","Casanovas Heimfahrt",3,Directed
"Mann, Thomas","Von deutscher Republik. Gerhart Hauptmann zum sechzigsten Geburtstag",3,Directed
"Mann, Thomas","Das weite Land. Tragikomödie in fünf Akten",2,Directed
"Mann, Thomas","Betrachtungen eines Unpolitischen",2,Directed
"Mann, Thomas","Arthur Schnitzler. Zu seinem sechzigsten Geburtstag (15. Mai 1922)",2,Directed
"Mann, Thomas","Bekenntnisse des Hochstaplers Felix Krull",2,Directed
"Mann, Thomas","Komödie der Verführung. In drei Akten",2,Directed
"Mann, Thomas","Der einsame Weg. Schauspiel in fünf Akten",1,Directed
"Mann, Thomas","Lebendige Stunden. Vier Einakter",1,Directed
"Mann, Thomas","Wälsungenblut",1,Directed
"Mann, Thomas","Der Weg ins Freie. Roman",1,Directed
"Mann, Thomas","Der junge Medardus. Dramatische Historie in einem Vorspiel und fünf Aufzügen",1,Directed
"Mann, Thomas","Vorspiel zu einem Drama »Der junge Medardus«",1,Directed
"Mann, Thomas","Die Hirtenflöte. Novelle",1,Directed
"Mann, Thomas","Schauspielerin",1,Directed
"Mann, Thomas","Die kleine Stadt",1,Directed
"Mann, Thomas","Neue Deutsche Rundschau",1,Directed
"Mann, Thomas","Professor Bernhardi. Komödie in fünf Akten",1,Directed
"Mann, Thomas","Frau Beate und ihr Sohn. Novelle",1,Directed
"Mann, Thomas","Der Tod in Venedig",1,Directed
"Mann, Thomas","Tagebuch",1,Directed
"Mann, Thomas","Doktor Gräsler, Badearzt",1,Directed
"Mann, Thomas","Scapins Streiche",1,Directed
"Mann, Thomas","Wilhelm Meister",1,Directed
"Mann, Thomas","Buddenbrooks",1,Directed
"Mann, Thomas","Buddenbrooks",1,Directed
"Mann, Thomas","Bambi. Eine Lebensgeschichte aus dem Walde",1,Directed
"Mann, Thomas","Festgrüße an Thomas Mann",1,Directed
"Mann, Thomas","Neue Freie Presse",1,Directed
"Mann, Thomas","Traumnovelle",1,Directed
"Mann, Thomas","Buch der Sprüche und Bedenken",1,Directed
"Mann, Thomas","Therese. Chronik eines Frauenlebens",1,Directed
