Source,Target,Weight,Type
"Bölsche, Wilhelm","Freie Bühne für den Entwickelungskampf der Zeit",14,Directed
"Bölsche, Wilhelm","Freie Bühne für modernes Leben",8,Directed
"Bölsche, Wilhelm","Das Märchen. Schauspiel in drei Aufzügen",6,Directed
"Bölsche, Wilhelm","Der Sohn. Aus den Papieren eines Arztes",5,Directed
"Bölsche, Wilhelm","Das Himmelbett",5,Directed
"Bölsche, Wilhelm","Die Braut",4,Directed
"Bölsche, Wilhelm","Die drei Elixire",3,Directed
"Bölsche, Wilhelm","Aus der Kaffeehausecke",2,Directed
"Bölsche, Wilhelm","Morgenandacht",2,Directed
"Bölsche, Wilhelm","Der Amerikafahrer",2,Directed
"Bölsche, Wilhelm","Die Gesellschaft. Monatsschrift für Litteratur, Kunst und Sozialpolitik",1,Directed
"Bölsche, Wilhelm","Das Lumpengesindel",1,Directed
"Bölsche, Wilhelm","Der Kartäusermönch",1,Directed
"Bölsche, Wilhelm","Anatol",1,Directed
"Bölsche, Wilhelm","Das Weib als Verbrecherin und Prostituierte. Anthropologische Studien, gegründet auf eine Darstellung der Biologie und Psychologie des normalen Weibes.",1,Directed
"Bölsche, Wilhelm","Dämmerung",1,Directed
