Source,Target,Weight,Type
"Mamroth, Fedor","Tagebuch",75,Directed
"Mamroth, Fedor","Frankfurter Zeitung",72,Directed
"Mamroth, Fedor","Liebelei. Schauspiel in drei Akten",64,Directed
"Mamroth, Fedor","Neue Freie Presse",62,Directed
"Mamroth, Fedor","Der Schleier der Beatrice. Schauspiel in fünf Akten",57,Directed
"Mamroth, Fedor","Die Zeit. Wiener Wochenschrift",31,Directed
"Mamroth, Fedor","Das Märchen. Schauspiel in drei Aufzügen",30,Directed
"Mamroth, Fedor","Sterben. Novelle",30,Directed
"Mamroth, Fedor","Anatol",29,Directed
"Mamroth, Fedor","Freiwild. Schauspiel in 3 Akten",29,Directed
"Mamroth, Fedor","Lebendige Stunden. Vier Einakter",29,Directed
"Mamroth, Fedor","Amourette. Pièce en trois actes. Adaptée de Arthur Schnitzler",16,Directed
"Mamroth, Fedor","Neue Deutsche Rundschau",15,Directed
"Mamroth, Fedor","Der grüne Kakadu. Groteske in einem Akt",13,Directed
"Mamroth, Fedor","Weihnachts-Einkäufe",12,Directed
"Mamroth, Fedor","Der einsame Weg. Schauspiel in fünf Akten",12,Directed
"Mamroth, Fedor","Mourir. Roman",11,Directed
"Mamroth, Fedor","Reigen. Zehn Dialoge",11,Directed
"Mamroth, Fedor","Das Vermächtnis. Schauspiel in drei Akten",11,Directed
"Mamroth, Fedor","Berliner Theater. (»Lebendige Stunden« von Arthur Schnitzler.)",10,Directed
"Mamroth, Fedor","Neues Wiener Tagblatt",9,Directed
"Mamroth, Fedor","Berliner Tageblatt",9,Directed
"Mamroth, Fedor","Der grüne Kakadu – Paracelsus – Die Gefährtin. Drei Einakter",9,Directed
"Mamroth, Fedor","Lieutenant Gustl. Novelle",9,Directed
"Mamroth, Fedor","Die kleine Komödie",8,Directed
"Mamroth, Fedor","Journal des débats. Politiques et littéraires",8,Directed
"Mamroth, Fedor","Die Gefährtin. Schauspiel in einem Akt",8,Directed
"Mamroth, Fedor","Ein Sommer in China. Reisebilder",8,Directed
"Mamroth, Fedor","An der schönen blauen Donau",7,Directed
"Mamroth, Fedor","Abschiedssouper",7,Directed
