Source,Target,Weight,Type
"Rie-Andro, Therese","Palestrina. Musikalische Legende in drei Akten",3,Directed
"Rie-Andro, Therese","Professor Bernhardi. Komödie in fünf Akten",3,Directed
"Rie-Andro, Therese","Musikalische Reise ins Land der Vergangenheit",2,Directed
"Rie-Andro, Therese","Fink und Fliederbusch. Komödie in drei Akten",2,Directed
"Rie-Andro, Therese","Paracelsus. Versspiel in einem Akt",1,Directed
"Rie-Andro, Therese","Die Augen des Hieronymus",1,Directed
"Rie-Andro, Therese","An den Mond",1,Directed
"Rie-Andro, Therese","Der Weg ins Freie. Roman",1,Directed
"Rie-Andro, Therese","Tristan und Isolde",1,Directed
"Rie-Andro, Therese","Bühnentradition",1,Directed
"Rie-Andro, Therese","Der Schleier der Pierrette. Pantomime in drei Bildern",1,Directed
"Rie-Andro, Therese","Tante Simona. Komische Oper in einem Akt",1,Directed
"Rie-Andro, Therese","Der einsame Weg. Schauspiel in fünf Akten",1,Directed
"Rie-Andro, Therese","Literatur",1,Directed
"Rie-Andro, Therese","Die Komödiantin Dora X. Roman",1,Directed
"Rie-Andro, Therese","Der Klimenole. Roman",1,Directed
"Rie-Andro, Therese","Lebendige Stunden",1,Directed
"Rie-Andro, Therese","Gesammelte Werke",1,Directed
"Rie-Andro, Therese","Das weite Land. Tragikomödie in fünf Akten",1,Directed
"Rie-Andro, Therese","Frau Beate und ihr Sohn. Novelle",1,Directed
"Rie-Andro, Therese","Casanovas Heimfahrt",1,Directed
"Rie-Andro, Therese","h-Moll-Messe",1,Directed
"Rie-Andro, Therese","Buch der Sprüche und Bedenken",1,Directed
"Rie-Andro, Therese","Morgenröte. Gedanken über die moralischen Vorurteile",1,Directed
"Rie-Andro, Therese","Der Geist im Wort und der Geist in der Tat",1,Directed
"Rie-Andro, Therese","Im Spiel der Sommerlüfte. In drei Aufzügen",1,Directed
"Rie-Andro, Therese","Faust. Eine Tragödie",1,Directed
