Source,Target,Weight,Type
"Kraus, Karl","Anatol",8,Directed
"Kraus, Karl","Magazin für die Literatur des Auslandes",6,Directed
"Kraus, Karl","Das Märchen. Schauspiel in drei Aufzügen",4,Directed
"Kraus, Karl","Die Gesellschaft. Monatsschrift für Litteratur, Kunst und Sozialpolitik",3,Directed
"Kraus, Karl","Arthur Schnitzler, Anatol",3,Directed
"Kraus, Karl","Wiener Lyriker",3,Directed
"Kraus, Karl","Wiener Dichter",3,Directed
"Kraus, Karl","Abschiedssouper",3,Directed
"Kraus, Karl","Tagebuch",2,Directed
"Kraus, Karl","Neue litterarische Blätter",2,Directed
"Kraus, Karl","Arthur Schnitzler: Anatol",2,Directed
"Kraus, Karl","Die Räuber. Ein Schauspiel",2,Directed
"Kraus, Karl","Die Weber. Schauspiel aus den vierziger Jahren",2,Directed
"Kraus, Karl","Neue Freie Presse",2,Directed
"Kraus, Karl","Der Schleier der Beatrice. Schauspiel in fünf Akten",2,Directed
"Kraus, Karl","Die Orientreise. Schwank in drei Akten",1,Directed
"Kraus, Karl","Prolog [zum Anatol]",1,Directed
"Kraus, Karl","Das Burgtheater und die letzte Saison",1,Directed
"Kraus, Karl","Eingesandte Neuerscheinungen [Arthur Schnitzler: Anatol]",1,Directed
"Kraus, Karl","Dora",1,Directed
"Kraus, Karl","Freie Bühne für den Entwickelungskampf der Zeit",1,Directed
"Kraus, Karl","Von Hermann Bahr und seiner Bücherei",1,Directed
"Kraus, Karl","Moderner Musen-Almanach auf das Jahr 1894. Ein Jahrbuch deutscher Kunst",1,Directed
"Kraus, Karl","Die drei Elixire",1,Directed
"Kraus, Karl","Russische Reise",1,Directed
"Kraus, Karl","Nora oder ein Puppenheim. Schauspiel in drei Akten",1,Directed
"Kraus, Karl","Eleonora Duse",1,Directed
"Kraus, Karl","Fernanda. Commedia in 4 atti",1,Directed
"Kraus, Karl","Frankfurter Zeitung",1,Directed
"Kraus, Karl","Gedichte",1,Directed
"Kraus, Karl","Sensationen",1,Directed
"Kraus, Karl","Kriemhilde",1,Directed
"Kraus, Karl","Regierungsrath Professor Schnitzler †",1,Directed
"Kraus, Karl","Fräulein Frau",1,Directed
"Kraus, Karl","Aus Ischl, 14. Juli, schreibt man uns: …",1,Directed
"Kraus, Karl","[Abschiedsouper in Ischl]",1,Directed
"Kraus, Karl","Ischler Brief",1,Directed
"Kraus, Karl","Ischler Sommertheater",1,Directed
"Kraus, Karl","Wiener Allgemeine Zeitung",1,Directed
"Kraus, Karl","Neues Wiener Tagblatt",1,Directed
"Kraus, Karl","Illustrirtes Wiener Extrablatt",1,Directed
"Kraus, Karl","Wiener Theater. – Luise Sigert. Auferstanden!",1,Directed
"Kraus, Karl","[Wiener Freie Bühne]",1,Directed
"Kraus, Karl","Auferstanden! Drama in einem Vorspiele und drei Acten",1,Directed
"Kraus, Karl","Vergehen gegen die Sittlichkeit (Schluß)",1,Directed
"Kraus, Karl","[Man schreibt uns aus Ischl]",1,Directed
"Kraus, Karl","Vergehen gegen die Sittlichkeit",1,Directed
"Kraus, Karl","Berliner Börsen-Courier",1,Directed
"Kraus, Karl","Camelias",1,Directed
"Kraus, Karl","Das Kind",1,Directed
"Kraus, Karl","Novellen",1,Directed
"Kraus, Karl","Ohne Geläut",1,Directed
"Kraus, Karl","[Meldung: Märchen im Lessingtheater]",1,Directed
"Kraus, Karl","Arthur Schnitzler",1,Directed
"Kraus, Karl","Karl Kraus",1,Directed
"Kraus, Karl","Gefühle",1,Directed
"Kraus, Karl","Prager Tagblatt",1,Directed
"Kraus, Karl","Das Märchen",1,Directed
"Kraus, Karl","Götz von Berlichingen mit der eisernen Hand",1,Directed
"Kraus, Karl","Rausch",1,Directed
"Kraus, Karl","Salomé. Drame en une acte",1,Directed
"Kraus, Karl","Nachtasyl. Szenen aus der Tiefe in vier Aufzügen",1,Directed
