Source,Target,Weight,Type
"Zuckerkandl, Berta","Das weite Land. Tragikomödie in fünf Akten",23,Directed
"Zuckerkandl, Berta","Tagebuch",16,Directed
"Zuckerkandl, Berta","Fräulein Else",12,Directed
"Zuckerkandl, Berta","Casanovas Heimfahrt",11,Directed
"Zuckerkandl, Berta","Der grüne Kakadu. Groteske in einem Akt",9,Directed
"Zuckerkandl, Berta","Liebelei. Schauspiel in drei Akten",9,Directed
"Zuckerkandl, Berta","Madmoiselle Else",8,Directed
"Zuckerkandl, Berta","Der junge Medardus. Dramatische Historie in einem Vorspiel und fünf Aufzügen",7,Directed
"Zuckerkandl, Berta","Le Pays de l’âme. Drame en 5 actes",7,Directed
"Zuckerkandl, Berta","Au Perroquet Vert",6,Directed
"Zuckerkandl, Berta","Zwischenspiel. Komödie in drei Akten",6,Directed
"Zuckerkandl, Berta","Komödie der Worte. Drei Einakter",6,Directed
"Zuckerkandl, Berta","Der einsame Weg. Schauspiel in fünf Akten",6,Directed
"Zuckerkandl, Berta","Reigen. Zehn Dialoge",6,Directed
"Zuckerkandl, Berta","La Revue de Paris",5,Directed
"Zuckerkandl, Berta","Literatur",5,Directed
"Zuckerkandl, Berta","Amourette. Pièce en trois actes. Adaptée de Arthur Schnitzler",5,Directed
"Zuckerkandl, Berta","Lebendige Stunden. Vier Einakter",4,Directed
"Zuckerkandl, Berta","Littérature. Comédie en en act",4,Directed
"Zuckerkandl, Berta","Neues Wiener Journal",4,Directed
"Zuckerkandl, Berta","Die Frau mit dem Dolche",4,Directed
"Zuckerkandl, Berta","Frau Beate und ihr Sohn. Novelle",4,Directed
"Zuckerkandl, Berta","Anatol",4,Directed
"Zuckerkandl, Berta","Stunde des Erkennens",4,Directed
"Zuckerkandl, Berta","?? [französische Übersetzung von Der einsame Weg]",4,Directed
"Zuckerkandl, Berta","Die Gefährtin. Schauspiel in einem Akt",3,Directed
"Zuckerkandl, Berta","La Revue politique et littéraire",3,Directed
"Zuckerkandl, Berta","Les Derniers masques. Comédie en un act",3,Directed
"Zuckerkandl, Berta","La femme au poignard",3,Directed
"Zuckerkandl, Berta","Mourir. Roman [1925]",3,Directed
