Source,Target,Weight,Type
"Herzl, Theodor","Das neue Ghetto. Schauspiel in vier Acten",42,Directed
"Herzl, Theodor","Neue Freie Presse",28,Directed
"Herzl, Theodor","Lieutenant Gustl. Novelle",13,Directed
"Herzl, Theodor","Liebelei. Schauspiel in drei Akten",12,Directed
"Herzl, Theodor","Das Märchen. Schauspiel in drei Aufzügen",9,Directed
"Herzl, Theodor","Tabarin. Schauspiel in einem Act. Frei nach Catulle Mendès",9,Directed
"Herzl, Theodor","Theodor Herzls Lehrjahre (1860–1895). Nach den handschriftlichen Quellen",8,Directed
"Herzl, Theodor","Sterben. Novelle",7,Directed
"Herzl, Theodor","Tagebuch",6,Directed
"Herzl, Theodor","Anatol",6,Directed
"Herzl, Theodor","Der Flüchtling. Lustspiel in einem Aufzug",5,Directed
"Herzl, Theodor","Wiener Allgemeine Zeitung",4,Directed
"Herzl, Theodor","Die Glosse. Lustspiel in einem Act",4,Directed
"Herzl, Theodor","Das Palais Bourbon. Bilder aus dem französischen Parlamentsleben",4,Directed
"Herzl, Theodor","Die Enttäuschten. Komödie in vier Acten",3,Directed
"Herzl, Theodor","Prinzen aus Genieland. Lustspiel in 4 Akten",3,Directed
"Herzl, Theodor","Prolog [zum Anatol]",3,Directed
"Herzl, Theodor","",3,Directed
"Herzl, Theodor","Um eine Stunde",3,Directed
"Herzl, Theodor","Episode",2,Directed
"Herzl, Theodor","Spiegelbild der Freundschaft",2,Directed
"Herzl, Theodor","Die causa Hirschkorn. Lustspiel in einem Act",2,Directed
"Herzl, Theodor","Weihnachts-Einkäufe",2,Directed
"Herzl, Theodor","Gestern. Dramatische Studie in einem Akt in Versen",2,Directed
"Herzl, Theodor","Was wird man sagen?",2,Directed
"Herzl, Theodor","Das junge Österreich",2,Directed
"Herzl, Theodor","Wilddiebe. Lustspiel in vier Akten",2,Directed
"Herzl, Theodor","Das Palais Bourbon. V. »Sprechen wir über Politik!«",2,Directed
"Herzl, Theodor","Pariser Theater. (»Heimat« von Sudermann)",2,Directed
"Herzl, Theodor","Der Judenstaat. Versuch einer modernen Lösung der Judenfrage",2,Directed
