Source,Target,Weight,Type
"Adam, Robert","Neidhard",12,Directed
"Adam, Robert","Der Fremde",12,Directed
"Adam, Robert","Die Geschichte des Alî ibn Bekkâr mit Schams an-Nahâr",10,Directed
"Adam, Robert","Yppl. Idylle in fünf Akten",10,Directed
"Adam, Robert","Fatme",8,Directed
"Adam, Robert","Das Ende des Judas",7,Directed
"Adam, Robert","Meine Memoiren",6,Directed
"Adam, Robert","Märchenkomödie",6,Directed
"Adam, Robert","Gesellschaft [Eine Gaunerkomödie]",5,Directed
"Adam, Robert","Margot und das Jugendgericht",4,Directed
"Adam, Robert","Jean-Christophe",3,Directed
"Adam, Robert","Geistesstörung und Verbrechen im Kindesalter",3,Directed
"Adam, Robert","Minderjährige Verbrecher. (Versuch einer strafgerichtlichen Psychologie) mit Original-Gutachten von Berenini – Brusa – Colajanni – Negri – Nordau – Pierantoni",3,Directed
"Adam, Robert","Rechtsphilosophie",2,Directed
"Adam, Robert","Wien, XVIII, Sternwartestr. 71.",2,Directed
"Adam, Robert","Wundervogel",2,Directed
"Adam, Robert","Robert",2,Directed
"Adam, Robert","Die Schwestern oder Casanova in Spa. Lustspiel in Versen",2,Directed
"Adam, Robert","Über Rechtsprinzipien. Eine analytische Untersuchung",2,Directed
"Adam, Robert","Der Geist im Wort und der Geist in der Tat",2,Directed
"Adam, Robert","Zur Frage des Laienrichtertums beim Handelsgericht",2,Directed
"Adam, Robert","Im Spiel der Sommerlüfte. In drei Aufzügen",2,Directed
"Adam, Robert","Der junge Medardus. Dramatische Historie in einem Vorspiel und fünf Aufzügen",1,Directed
"Adam, Robert","A Story of the Days to Come",1,Directed
"Adam, Robert","Tales of Space and Time",1,Directed
"Adam, Robert","Frau Beate und ihr Sohn. Novelle",1,Directed
"Adam, Robert","Sprüche",1,Directed
"Adam, Robert","Die Fackel",1,Directed
"Adam, Robert","Komödie der Worte. Drei Einakter",1,Directed
"Adam, Robert","In aeternum. Eine Phantasie",1,Directed
