Source,Target,Weight,Type
"Zuckerkandl, Berta","Das weite Land. Tragikomödie in fünf Akten",22,Directed
"Zuckerkandl, Berta","Tagebuch",12,Directed
"Zuckerkandl, Berta","Fräulein Else",11,Directed
"Zuckerkandl, Berta","Casanovas Heimfahrt",10,Directed
"Zuckerkandl, Berta","Liebelei. Schauspiel in drei Akten",9,Directed
"Zuckerkandl, Berta","Der grüne Kakadu. Groteske in einem Akt",8,Directed
"Zuckerkandl, Berta","Der junge Medardus. Dramatische Historie in einem Vorspiel und fünf Aufzügen",7,Directed
"Zuckerkandl, Berta","Zwischenspiel. Komödie in drei Akten",6,Directed
"Zuckerkandl, Berta","Komödie der Worte. Drei Einakter",6,Directed
"Zuckerkandl, Berta","Reigen. Zehn Dialoge",6,Directed
"Zuckerkandl, Berta","Literatur",5,Directed
"Zuckerkandl, Berta","Der einsame Weg. Schauspiel in fünf Akten",5,Directed
"Zuckerkandl, Berta","Lebendige Stunden. Vier Einakter",4,Directed
"Zuckerkandl, Berta","La Revue de Paris",4,Directed
"Zuckerkandl, Berta","Au Perroquet Vert",4,Directed
"Zuckerkandl, Berta","Neues Wiener Journal",4,Directed
"Zuckerkandl, Berta","Die Frau mit dem Dolche",4,Directed
"Zuckerkandl, Berta","Frau Beate und ihr Sohn. Novelle",4,Directed
"Zuckerkandl, Berta","Anatol",4,Directed
"Zuckerkandl, Berta","Stunde des Erkennens",4,Directed
"Zuckerkandl, Berta","La femme au poignard",3,Directed
"Zuckerkandl, Berta","Mourir. Roman [1925]",3,Directed
"Zuckerkandl, Berta","Sterben. Novelle",3,Directed
"Zuckerkandl, Berta","Le Pays de l’âme. Drame en 5 actes",3,Directed
"Zuckerkandl, Berta","Das Bacchusfest",3,Directed
"Zuckerkandl, Berta","Die letzten Masken",3,Directed
"Zuckerkandl, Berta","Die Gefährtin. Schauspiel in einem Akt",2,Directed
"Zuckerkandl, Berta","La Revue politique et littéraire",2,Directed
"Zuckerkandl, Berta","Les Derniers masques. Comédie en un act",2,Directed
"Zuckerkandl, Berta","Littérature. Comédie en en act",2,Directed
"Zuckerkandl, Berta","Fink und Fliederbusch. Komödie in drei Akten",2,Directed
"Zuckerkandl, Berta","Madame Beate et son fils",2,Directed
"Zuckerkandl, Berta","Der Tod des Junggesellen. Novelle",2,Directed
"Zuckerkandl, Berta","Professor Bernhardi. Komödie in fünf Akten",2,Directed
"Zuckerkandl, Berta","Große Szene",2,Directed
"Zuckerkandl, Berta","Die Toten schweigen",2,Directed
"Zuckerkandl, Berta","L'Humanité",2,Directed
"Zuckerkandl, Berta","La pénombre des âmes",2,Directed
"Zuckerkandl, Berta","Le Temps",1,Directed
"Zuckerkandl, Berta","Chronique théatrale. Le théatre di Vienne. Revue de l’ année",1,Directed
"Zuckerkandl, Berta","La Compagne. Comédie en une acte",1,Directed
"Zuckerkandl, Berta","La femme nue, pièce en quatre actes",1,Directed
"Zuckerkandl, Berta","Les Flambeaux, pièce en trois actes",1,Directed
"Zuckerkandl, Berta","Chantecler",1,Directed
"Zuckerkandl, Berta","Cyrano de Bergerac. Comédie héroïque en cinq actes en vers",1,Directed
"Zuckerkandl, Berta","Primerose, comédie en 3 actes",1,Directed
"Zuckerkandl, Berta","Neue Freie Presse",1,Directed
"Zuckerkandl, Berta","Le Figaro",1,Directed
"Zuckerkandl, Berta","Courrier des Théatres. Au jour le jour. Shakespeare disait [...] [Über die Wiener Uraufführung von Das weite Land]",1,Directed
"Zuckerkandl, Berta","Souper d’Adieu",1,Directed
"Zuckerkandl, Berta","Abschiedssouper",1,Directed
"Zuckerkandl, Berta","Dvorjanskoe gnezdo",1,Directed
"Zuckerkandl, Berta","Das adelige Nest",1,Directed
"Zuckerkandl, Berta","Neuestes. Bei Paul Poiret",1,Directed
"Zuckerkandl, Berta","Die Wahrheit über Paul Poiret. Anläßlich des Zusammenbruchs des Salons, der seinen Namen führt",1,Directed
"Zuckerkandl, Berta","Wiener Allgemeine Zeitung",1,Directed
"Zuckerkandl, Berta","Bei Le Bargy",1,Directed
"Zuckerkandl, Berta","Le Pays Inconnu",1,Directed
"Zuckerkandl, Berta","Der Schleier der Pierrette. Pantomime in drei Bildern",1,Directed
"Zuckerkandl, Berta","Krieg und Frieden",1,Directed
"Zuckerkandl, Berta","Tyll Ulenspiegel und Lamm Goedzak",1,Directed
"Zuckerkandl, Berta","Monde nouveau",1,Directed
"Zuckerkandl, Berta","Le Célibataire",1,Directed
"Zuckerkandl, Berta","Das Märchen. English version",1,Directed
"Zuckerkandl, Berta","Das Märchen. Schauspiel in drei Aufzügen",1,Directed
"Zuckerkandl, Berta","Anatol. A Sequence of Dialogues by Arthur Schnitzler. Paraphrased for the English Stage",1,Directed
"Zuckerkandl, Berta","Der Unbestechliche. Lustspiel in fünf Akten",1,Directed
"Zuckerkandl, Berta","Light o’ Love",1,Directed
"Zuckerkandl, Berta","Daily express",1,Directed
"Zuckerkandl, Berta","Lebendige Stunden",1,Directed
"Zuckerkandl, Berta","Der Puppenspieler. Studie in einem Aufzuge",1,Directed
"Zuckerkandl, Berta","Zum großen Wurstel. Burleske in einem Akt",1,Directed
"Zuckerkandl, Berta","Heures vives",1,Directed
"Zuckerkandl, Berta","Die Hirtenflöte. Novelle",1,Directed
"Zuckerkandl, Berta","Das Schicksal des Freiherrn von Leisenbohg. Novellette",1,Directed
"Zuckerkandl, Berta","Der Mörder. Novelle",1,Directed
"Zuckerkandl, Berta","Der Ehrentag",1,Directed
"Zuckerkandl, Berta","Der blinde Geronimo und sein Bruder",1,Directed
"Zuckerkandl, Berta","La Grande Revue",1,Directed
"Zuckerkandl, Berta","La Nouvelle Revue",1,Directed
"Zuckerkandl, Berta","Blumen",1,Directed
"Zuckerkandl, Berta","Das Tagebuch der Redegonda",1,Directed
"Zuckerkandl, Berta","Der tote Gabriel. Novelle",1,Directed
"Zuckerkandl, Berta","Die Frau des Weisen. Erzählung",1,Directed
"Zuckerkandl, Berta","L’aveugle et son frère",1,Directed
"Zuckerkandl, Berta","Jour de gloire",1,Directed
"Zuckerkandl, Berta","Les Morts se taisent",1,Directed
"Zuckerkandl, Berta","Die griechische Tänzerin. Novellen",1,Directed
"Zuckerkandl, Berta","Frau Bertha Garlan. Roman",1,Directed
"Zuckerkandl, Berta","Mein Vater hat recht gehabt. Komödie in drei Akten",1,Directed
"Zuckerkandl, Berta","Komödie der Verführung. In drei Akten",1,Directed
"Zuckerkandl, Berta","?? [französische Übersetzung von Der einsame Weg]",1,Directed
"Zuckerkandl, Berta","?? [französische Übersetzung von Das Bacchusfest]",1,Directed
"Zuckerkandl, Berta","?? [französische Übersetzung von Große Szene]",1,Directed
"Zuckerkandl, Berta","Stimmen aus dem Dunkel. Ein Don Juan-Spiel in 16 Bildern",1,Directed
"Zuckerkandl, Berta","?? [Beginn einer französischen Übersetzung von Fräulein Else]",1,Directed
"Zuckerkandl, Berta","Madmoiselle Else",1,Directed
"Zuckerkandl, Berta","?? [französische Übersetzung von Stunde des Erkennens]",1,Directed
"Zuckerkandl, Berta","Der Schleier der Beatrice. Schauspiel in fünf Akten",1,Directed
"Zuckerkandl, Berta","Burgtheater. Zum erstenmal: »Der Schleier der Beatrice«, Schauspiel in fünf Akten von Artur Schnitzler",1,Directed
