Source,Target,Weight,Type
"Andreas-Salomé, Lou","Liebelei. Schauspiel in drei Akten",4,Directed
"Andreas-Salomé, Lou","Das Märchen. Schauspiel in drei Aufzügen",2,Directed
"Andreas-Salomé, Lou","Anatol",2,Directed
"Andreas-Salomé, Lou","Tagebuch",2,Directed
"Andreas-Salomé, Lou","Denksteine",1,Directed
"Andreas-Salomé, Lou","Weihnachts-Einkäufe",1,Directed
"Andreas-Salomé, Lou","Halb Zwei",1,Directed
"Andreas-Salomé, Lou","Die überspannte Person",1,Directed
"Andreas-Salomé, Lou","Hanneles Himmelfahrt. Traumdichtung in zwei Teilen",1,Directed
"Andreas-Salomé, Lou","Florian Geyer. Die Tragödie des Bauernkrieges",1,Directed
"Andreas-Salomé, Lou","Lebenswende. Tragikomödie in 5 Akten",1,Directed
"Andreas-Salomé, Lou","Frau Bertha Garlan. Roman",1,Directed
"Andreas-Salomé, Lou","Neue Deutsche Rundschau",1,Directed
"Andreas-Salomé, Lou","Der Ruf des Lebens. Schauspiel in drei Akten",1,Directed
"Andreas-Salomé, Lou","Und Pippa tanzt!",1,Directed
