Source,Target,Weight,Type
"Bahr, Hermann","L’Intruse",1,Directed
"Bahr, Hermann","Prinzessin Maleine",1,Directed
"Bahr, Hermann","Amerika",1,Directed
"Bahr, Hermann","An der schönen blauen Donau",1,Directed
"Bahr, Hermann","Wiener Spaziergänge",1,Directed
"Bahr, Hermann","Heunt is Sunntag!",1,Directed
"Bahr, Hermann","Deutsche Zeitung",1,Directed
"Bahr, Hermann","Die Braut",1,Directed
"Bahr, Hermann","Arthur Schnitzler (1893)",1,Directed
"Bahr, Hermann","Lehmann’s Allgemeiner Wohnungs-Anzeiger",1,Directed
