Source,Target,Weight,Type
"Dehmel, Richard","Der Schleier der Beatrice. Schauspiel in fünf Akten",4,Directed
"Dehmel, Richard","Der Buntscheck. Ein Sammelbuch herzhafter Kunst für Ohr und Auge deutscher Kinder",2,Directed
"Dehmel, Richard","Aufruf zur Kritik an der Verwendung von Spendengeldern für Autoren durch die Deutsche Schillerstiftung",2,Directed
"Dehmel, Richard","",1,Directed
"Dehmel, Richard","Neue Deutsche Rundschau",1,Directed
"Dehmel, Richard","Zwei Menschen. Roman in Romanzen",1,Directed
"Dehmel, Richard","Die Verwandlungen der Venus",1,Directed
"Dehmel, Richard","Der Weg ins Freie. Roman",1,Directed
"Dehmel, Richard","Die neue Rundschau",1,Directed
"Dehmel, Richard","Das Haus des Dichters",1,Directed
