Source,Target,Weight,Type
"Torresani, Carl von","Die Juckercomtesse. Roman aus der Gesellschaft",1,Directed
"Torresani, Carl von","Tagebuch",1,Directed
"Torresani, Carl von","Der Ring des Polykrates",1,Directed
"Torresani, Carl von","Moderne Dichtung. Monatsschrift für Literatur und Kritik",1,Directed
"Torresani, Carl von","Börsenblatt für den Deutschen Buchhandel",1,Directed
"Torresani, Carl von","Alkandi’s Lied",1,Directed
"Torresani, Carl von","Neues Wiener Tagblatt",1,Directed
"Torresani, Carl von","Das Märchen. Schauspiel in drei Aufzügen",1,Directed
"Torresani, Carl von","Schwarzgelbe Reitergeschichten",1,Directed
"Torresani, Carl von","Auf gerettetem Kahn. Roman",1,Directed
"Torresani, Carl von","Mit tausend Masten. Roman",1,Directed
"Torresani, Carl von","Kinder der Weltstadt. Wiener Roman",1,Directed
"Torresani, Carl von","»Die Juckerkomtesse«",1,Directed
"Torresani, Carl von","»Mit tausend Masken.« – »Auf gerettetem Kahn.«",1,Directed
"Torresani, Carl von","»Schwarzgelbe Reitergeschichten«",1,Directed
"Torresani, Carl von","Allgemeine Kunst-Chronik",1,Directed
"Torresani, Carl von","Hamlet",1,Directed
"Torresani, Carl von","Wiener Zeitung",1,Directed
