Source,Target,Type,Label,Weight
"Peter Altenberg","Ansorge-Verein","Directed","Peter Altenberg–Ansorge-Verein","1"
"Peter Altenberg","S. Fischer Verlag","Directed","Peter Altenberg–S. Fischer Verlag","1"
"Peter Altenberg","Österreichischer Wintersport-Klub","Directed","Peter Altenberg–Österreichischer Wintersport-Klub","1"
