Source,Target,Type,Label,Weight
"Ludwig Ganghofer","Burgtheater","Directed","Ludwig Ganghofer–Burgtheater","1"
"Ludwig Ganghofer","Residenztheater München","Directed","Ludwig Ganghofer–Residenztheater München","1"
