Source,CorrID,Target,OrgID,Overallcount,Type,Label,Weight
"Marie Herzfeld","11666","Société des Auteurs et Compositeurs Dramatiques","29397","3","Directed","Marie Herzfeld–Société des Auteurs et Compositeurs Dramatiques","1"
"Marie Herzfeld","11666","Franz-Grillparzer-Preis","29677","14","Directed","Marie Herzfeld–Franz-Grillparzer-Preis","1"
"Marie Herzfeld","11666","Gutmann (Konzertdirektion)","37148","1","Directed","Marie Herzfeld–Gutmann (Konzertdirektion)","1"
"Marie Herzfeld","11666","Verein dramatischer und musikalischer Autoren","57787","1","Directed","Marie Herzfeld–Verein dramatischer und musikalischer Autoren","1"
