Source,CorrID,Target,OrgID,Overallcount,Type,Label,Weight
"Richard Dehmel","11148","S. Fischer Verlag","29639","76","Directed","Richard Dehmel–S. Fischer Verlag","1"
"Richard Dehmel","11148","Freund & Jeckel","39772","4","Directed","Richard Dehmel–Freund & Jeckel","1"
"Richard Dehmel","11148","Deutsche Schillerstiftung","41852","2","Directed","Richard Dehmel–Deutsche Schillerstiftung","1"
"Richard Dehmel","11148","Schafstein & Co.","44840","1","Directed","Richard Dehmel–Schafstein & Co.","1"
