Source,CorrID,Target,OrgID,Overallcount,Type,Label,Weight
"Auguste Hauschner","2524","Die Hilfe. Zeitschrift für Politik, Wirtschaft und geistige Bewegung","29493","1","Directed","Auguste Hauschner–Die Hilfe. Zeitschrift für Politik, Wirtschaft und geistige Bewegung","1"
"Auguste Hauschner","2524","Der Tag","29650","3","Directed","Auguste Hauschner–Der Tag","1"
"Auguste Hauschner","2524","Nord und Süd","34269","2","Directed","Auguste Hauschner–Nord und Süd","1"
"Auguste Hauschner","2524","Westermanns Monatshefte","65241","1","Directed","Auguste Hauschner–Westermanns Monatshefte","1"
"Auguste Hauschner","2524","Neue Revue. Wochenschrift für das öffentliche Leben","65243","1","Directed","Auguste Hauschner–Neue Revue. Wochenschrift für das öffentliche Leben","1"
"Auguste Hauschner","2524","Deutsche Revue. Eine Monatsschrift","65245","1","Directed","Auguste Hauschner–Deutsche Revue. Eine Monatsschrift","1"
