Source,Target,Type,Label,Weight
"Richard Dehmel","S. Fischer Verlag","Directed","Richard Dehmel–S. Fischer Verlag","1"
"Richard Dehmel","Freund & Jeckel","Directed","Richard Dehmel–Freund & Jeckel","1"
"Richard Dehmel","Deutsche Schillerstiftung","Directed","Richard Dehmel–Deutsche Schillerstiftung","1"
"Richard Dehmel","Schafstein & Co.","Directed","Richard Dehmel–Schafstein & Co.","1"
