Source,CorrID,Target,OrgID,Overallcount,Type,Label,Weight
"Therese Rie-Andro","4836","Oper Straßburg","56043","2","Directed","Therese Rie-Andro–Oper Straßburg","2"
"Therese Rie-Andro","4836","Allgemeine Poliklinik","41367","2","Directed","Therese Rie-Andro–Allgemeine Poliklinik","1"
"Therese Rie-Andro","4836","Städtisches Konservatorium","56040","1","Directed","Therese Rie-Andro–Städtisches Konservatorium","1"
"Therese Rie-Andro","4836","Straßburger Philharmoniker","56046","1","Directed","Therese Rie-Andro–Straßburger Philharmoniker","1"
"Therese Rie-Andro","4836","Schottengymnasium","56082","1","Directed","Therese Rie-Andro–Schottengymnasium","1"
