Source,Target,Type,Label,Weight
"Marie Herzfeld","Société des Auteurs et Compositeurs Dramatiques","Directed","Marie Herzfeld–Société des Auteurs et Compositeurs Dramatiques","1"
"Marie Herzfeld","Franz-Grillparzer-Preis","Directed","Marie Herzfeld–Franz-Grillparzer-Preis","1"
"Marie Herzfeld","Gutmann (Konzertdirektion)","Directed","Marie Herzfeld–Gutmann (Konzertdirektion)","1"
"Marie Herzfeld","Verein dramatischer und musikalischer Autoren","Directed","Marie Herzfeld–Verein dramatischer und musikalischer Autoren","1"
