Source,CorrID,Target,EventID,Overallcount,Type,Label,Weight
"Felix Salten","2167","Aufführung von Der einsame Weg, 15.5.1906","59624","3","Directed","Felix Salten–Aufführung von Der einsame Weg, 15.5.1906","2"
"Felix Salten","2167","Feier des 50. Geburtstages von Otto Brahm","299618","1","Directed","Felix Salten–Feier des 50. Geburtstages von Otto Brahm","1"
"Felix Salten","2167","Generalprobe von Der gute König Dagobert, 17.11.1911","299614","1","Directed","Felix Salten–Generalprobe von Der gute König Dagobert, 17.11.1911","1"
"Felix Salten","2167","Aufführung von Liebelei, Rechte der Seele, 15.10.1895","199341","1","Directed","Felix Salten–Aufführung von Liebelei, Rechte der Seele, 15.10.1895","1"
"Felix Salten","2167","Aufführung von Ein Regimentsarzt, 28.4.1894","144622","1","Directed","Felix Salten–Aufführung von Ein Regimentsarzt, 28.4.1894","1"
"Felix Salten","2167","Uraufführung von Liebelei. Oper, 18.9.1910","46947","2","Directed","Felix Salten–Uraufführung von Liebelei. Oper, 18.9.1910","1"
"Felix Salten","2167","Premiere von Der Ruf des Lebens, 24.2.1906","35179","1","Directed","Felix Salten–Premiere von Der Ruf des Lebens, 24.2.1906","1"
"Felix Salten","2167","Uraufführung von Freiwild, 3.11.1896","35152","4","Directed","Felix Salten–Uraufführung von Freiwild, 3.11.1896","1"
