Source,CorrID,Target,EventID,Overallcount,Type,Label,Weight
"Robert Adam","12438","Sitzung der Genossenschaft dramatischer Autoren und Komponisten in Österreich, 31.5.1921","292990","1","Directed","Robert Adam–Sitzung der Genossenschaft dramatischer Autoren und Komponisten in Österreich, 31.5.1921","1"
"Robert Adam","12438","Premiere von Der Kirschgarten, 12.10.1916","209840","1","Directed","Robert Adam–Premiere von Der Kirschgarten, 12.10.1916","1"
"Robert Adam","12438","Premiere von Der junge Medardus, 24.10.1914","35254","1","Directed","Robert Adam–Premiere von Der junge Medardus, 24.10.1914","1"
