Source,CorrID,Target,EventID,Overallcount,Type,Label,Weight
"Rainer Maria Rilke","9531","Uraufführung von Das tägliche Leben, 20.12.1901","364282","2","Directed","Rainer Maria Rilke–Uraufführung von Das tägliche Leben, 20.12.1901","2"
"Rainer Maria Rilke","9531","Uraufführung von Lebendige Stunden, 4.1.1902","35104","7","Directed","Rainer Maria Rilke–Uraufführung von Lebendige Stunden, 4.1.1902","2"
"Rainer Maria Rilke","9531","Aufführung von Daheim, 29.3.1899","364507","1","Directed","Rainer Maria Rilke–Aufführung von Daheim, 29.3.1899","1"
"Rainer Maria Rilke","9531","Aufführung von Der Abenteurer und die Sängerin, Die Hochzeit der Sobeide, 14.5.1899","207041","1","Directed","Rainer Maria Rilke–Aufführung von Der Abenteurer und die Sängerin, Die Hochzeit der Sobeide, 14.5.1899","1"
"Rainer Maria Rilke","9531","Uraufführung von Der Schleier der Beatrice, 1.12.1900","35095","7","Directed","Rainer Maria Rilke–Uraufführung von Der Schleier der Beatrice, 1.12.1900","1"
