Source,CorrID,Target,EventID,Overallcount,Type,Label,Weight
"Hermann Bahr","10815","Probe von Der neue Simson","296755","1","Directed","Hermann Bahr–Probe von Der neue Simson","1"
"Hermann Bahr","10815","Uraufführung von Novella d’Andrea, 21.11.1903","209302","1","Directed","Hermann Bahr–Uraufführung von Novella d’Andrea, 21.11.1903","1"
"Hermann Bahr","10815","Private Lesung von Der junge Medardus, 26.8.1909","184058","1","Directed","Hermann Bahr–Private Lesung von Der junge Medardus, 26.8.1909","1"
"Hermann Bahr","10815","Lesung von Medardus, Lieutenant Gustl, Weihnachtseinkäufe, 9.12.1910","47072","1","Directed","Hermann Bahr–Lesung von Medardus, Lieutenant Gustl, Weihnachtseinkäufe, 9.12.1910","1"
"Hermann Bahr","10815","Uraufführung von Der Star, 10.12.1898","35312","1","Directed","Hermann Bahr–Uraufführung von Der Star, 10.12.1898","1"
"Hermann Bahr","10815","Uraufführung von Der einsame Weg, 13.2.1904","35272","1","Directed","Hermann Bahr–Uraufführung von Der einsame Weg, 13.2.1904","1"
"Hermann Bahr","10815","Uraufführung von Der Meister, 12.12.1903","35263","1","Directed","Hermann Bahr–Uraufführung von Der Meister, 12.12.1903","1"
"Hermann Bahr","10815","Premiere von Liebelei, Der zerbrochene Krug, 4.2.1896","35206","2","Directed","Hermann Bahr–Premiere von Liebelei, Der zerbrochene Krug, 4.2.1896","1"
"Hermann Bahr","10815","Premiere von Der Krampus, 14.1.1902","35131","1","Directed","Hermann Bahr–Premiere von Der Krampus, 14.1.1902","1"
