Source,CorrID,Target,EventID,Overallcount,Type,Label,Weight
"Elsa Plessner","2128","Uraufführung von Die Ehrlosen, Aufführung von Jephta’s Tochter, 16.3.1901","296012","2","Directed","Elsa Plessner–Uraufführung von Die Ehrlosen, Aufführung von Jephta’s Tochter, 16.3.1901","2"
"Elsa Plessner","2128","Premiere von Der einsame Weg, 27.11.1915","296242","1","Directed","Elsa Plessner–Premiere von Der einsame Weg, 27.11.1915","1"
"Elsa Plessner","2128","Lesung von Professor Bernhardi, 28.11.1912","56061","2","Directed","Elsa Plessner–Lesung von Professor Bernhardi, 28.11.1912","1"
"Elsa Plessner","2128","Uraufführung von Sein Sohn, 16.10.1896","42011","3","Directed","Elsa Plessner–Uraufführung von Sein Sohn, 16.10.1896","1"
"Elsa Plessner","2128","Uraufführung von Freiwild, 3.11.1896","35152","4","Directed","Elsa Plessner–Uraufführung von Freiwild, 3.11.1896","1"
